subscription_id,user_id,service_id,billing_cycle_id,status_id,next_payment_date,auto_renew
27538,354,3,1,1,2021-01-23,True
11856,297,1,1,3,2020-10-30,False
41094,634,7,2,3,2018-06-25,True
40942,818,9,1,1,2022-07-10,False
78213,132,1,1,1,2021-03-23,True
70852,147,2,2,2,2022-05-10,False
85907,282,7,2,3,2021-12-16,True
70227,852,2,2,3,2019-09-29,False
17248,43,7,1,1,2019-12-24,True
91331,135,7,2,2,2018-09-28,False
74412,46,5,2,1,2019-10-05,False
13736,862,1,2,2,2020-01-20,False
75534,42,5,2,3,2020-06-28,False
19779,944,8,2,2,2018-12-07,False
8094,850,9,1,2,2019-12-04,False
92534,714,5,2,2,2020-04-23,False
82193,955,1,2,1,2021-06-16,False
67484,57,4,1,3,2021-01-10,True
46678,989,1,1,3,2022-03-21,True
74258,661,5,2,3,2021-04-12,False
54569,898,2,2,1,2020-03-15,False
61461,9,9,2,1,2022-10-24,False
31022,80,3,2,3,2023-03-18,False
2130,887,2,1,2,2018-05-05,True
95185,126,8,2,1,2018-07-25,False
11864,905,3,1,1,2018-11-22,False
55043,60,2,2,1,2021-09-27,False
14425,56,6,1,2,2022-08-12,True
52151,930,6,1,1,2020-09-19,True
9162,145,8,1,3,2020-04-01,False
42666,742,2,1,1,2021-08-30,False
7316,740,4,2,1,2019-05-01,True
2181,281,6,1,1,2021-04-28,True
67359,894,9,1,3,2020-10-29,False
9601,468,7,2,1,2021-09-25,False
35737,772,5,1,3,2020-10-02,False
30465,247,4,1,2,2020-04-09,False
10572,577,1,1,2,2018-05-16,False
85767,816,4,1,3,2018-10-18,True
6176,995,1,2,2,2022-04-05,True
31197,73,6,2,2,2021-06-02,False
77458,445,3,2,1,2020-09-25,False
1222,478,6,1,1,2019-12-23,False
74449,103,6,1,2,2019-06-23,True
37038,410,7,1,1,2018-10-07,False
16291,653,1,1,3,2020-04-12,True
25453,273,8,2,1,2021-04-02,True
33563,599,7,2,3,2022-01-28,True
656,482,7,1,1,2018-05-01,False
43384,245,4,1,3,2019-10-27,False
64833,849,2,2,3,2023-01-26,True
37692,48,5,1,3,2023-02-22,False
50195,746,3,2,3,2018-07-17,True
64798,822,4,2,1,2022-08-20,True
34273,310,4,2,3,2022-05-20,False
4051,13,7,2,1,2018-12-27,False
87072,26,2,2,2,2020-07-17,True
81773,459,2,2,3,2021-05-11,False
70997,270,7,1,3,2020-11-10,True
4368,752,6,1,2,2019-11-02,False
56346,191,1,1,2,2019-02-11,False
45918,762,9,1,3,2022-07-01,True
46369,63,2,1,2,2022-02-01,False
90890,758,1,2,3,2020-03-07,False
5074,66,7,2,3,2022-05-11,False
35991,344,4,1,2,2020-04-26,True
10502,186,8,1,3,2020-07-30,True
55930,319,7,1,1,2019-07-18,True
11015,112,2,1,2,2023-01-27,False
80128,384,6,2,3,2018-05-31,False
40039,781,2,1,3,2022-07-16,False
69576,253,6,1,2,2023-03-02,True
8787,129,5,2,2,2018-12-15,True
60719,718,9,2,3,2023-03-04,False
55432,799,1,1,2,2019-11-22,True
95341,31,5,1,2,2022-07-25,False
19213,585,3,1,1,2020-10-23,True
94482,14,9,2,1,2020-05-20,True
41047,16,5,1,1,2020-12-14,True
3790,782,3,1,2,2021-06-13,True
90092,726,6,2,2,2022-09-26,False
58117,632,7,1,3,2022-05-26,False
22507,790,8,1,3,2022-12-06,False
17920,706,3,2,3,2020-05-15,True
96635,822,8,1,3,2020-03-04,False
8570,472,9,1,2,2021-06-17,False
88174,992,4,2,2,2021-12-27,False
45795,970,5,1,2,2023-01-26,False
73839,31,2,2,2,2018-06-10,True
15461,441,3,1,2,2020-02-19,True
8312,690,3,1,3,2021-06-11,True
64112,121,1,2,2,2023-01-25,False
9661,68,1,2,2,2020-05-24,True
857,579,7,2,3,2021-09-07,True
57420,87,9,1,2,2021-11-07,False
40012,296,6,1,2,2019-08-12,False
21178,273,3,2,3,2023-02-07,False
85575,576,5,1,2,2018-05-30,False
22154,735,9,2,3,2020-12-22,False
66030,316,4,2,3,2019-05-25,False
11469,142,3,1,1,2022-07-31,True
65982,450,1,1,1,2018-05-09,False
37238,428,8,1,1,2019-10-16,True
72376,610,4,1,2,2022-06-06,True
83143,147,9,1,3,2022-12-10,False
20283,471,4,2,2,2020-10-18,True
12388,392,4,1,3,2021-08-04,False
29870,106,3,2,2,2019-06-21,False
78789,533,1,2,1,2019-11-15,True
69418,489,7,2,3,2018-12-17,False
10900,217,6,1,3,2022-02-11,False
22740,620,6,2,1,2018-09-08,True
1415,355,2,1,3,2020-05-21,True
30953,605,9,2,2,2021-09-27,False
56835,547,2,1,3,2021-12-30,False
38936,980,2,2,2,2018-05-31,False
32201,740,5,1,1,2018-12-08,False
68845,31,7,2,2,2020-10-14,True
45692,92,2,2,3,2021-07-26,False
72020,563,4,2,3,2021-05-04,True
80648,785,2,1,3,2021-07-26,False
20428,968,3,2,2,2022-10-08,True
11896,303,5,1,3,2020-05-18,True
4625,573,7,1,2,2022-03-07,False
29506,832,2,2,3,2022-11-16,False
12561,605,3,2,2,2022-10-16,False
38943,105,4,2,2,2020-05-26,False
69606,409,5,2,3,2020-08-06,True
574,435,5,1,1,2019-03-21,False
84866,673,5,2,2,2020-09-04,True
51744,415,8,1,2,2019-01-11,True
74337,219,8,1,3,2019-05-02,False
86885,725,7,1,1,2022-09-15,False
36239,433,1,1,1,2021-05-27,False
50283,308,8,1,1,2019-04-08,True
7749,178,8,1,2,2021-12-14,True
45120,433,3,2,1,2022-03-04,False
99912,885,9,1,3,2019-06-24,False
73382,216,6,2,1,2019-10-17,True
60894,541,9,1,2,2019-04-20,True
76179,836,5,2,3,2019-06-23,True
79844,636,4,1,1,2019-07-25,False
86324,445,1,1,2,2019-12-01,True
98518,40,7,2,3,2021-11-11,False
76930,420,9,2,3,2018-06-18,True
17962,61,9,1,3,2019-02-22,False
64846,742,4,1,2,2021-08-07,True
28287,133,6,1,1,2019-05-02,False
16731,138,4,2,2,2021-12-26,True
67703,923,3,2,1,2022-11-29,True
81582,912,1,2,2,2020-07-04,False
2743,512,7,2,2,2019-06-30,False
91840,112,1,2,2,2018-06-13,True
51277,433,9,2,3,2022-01-12,True
10818,174,4,1,1,2023-04-23,False
13414,621,6,1,3,2019-11-23,True
4646,245,5,1,3,2020-09-08,False
24831,157,2,1,2,2020-10-23,True
51478,252,3,1,3,2018-05-19,True
60477,935,2,2,3,2023-01-29,True
9888,584,7,1,3,2020-04-06,True
77007,621,6,2,1,2022-07-05,False
80596,515,3,1,1,2022-07-09,False
72762,255,5,1,1,2020-11-14,False
97107,209,6,1,1,2019-04-23,True
53570,362,3,2,3,2018-05-31,True
15627,796,3,2,3,2020-10-23,True
98423,394,9,1,1,2019-04-07,False
38862,970,4,1,1,2022-03-22,False
24548,137,3,1,2,2020-04-08,True
78204,395,9,1,1,2019-06-03,False
44525,327,5,2,3,2018-05-03,True
929,397,6,1,1,2018-12-12,False
30573,631,9,1,1,2020-08-16,True
2175,893,8,1,2,2018-06-02,False
63408,977,3,2,2,2021-10-27,False
15467,358,9,2,1,2020-07-14,False
21288,980,9,1,2,2020-02-03,False
68792,733,9,1,1,2019-01-20,True
64131,81,3,1,3,2021-08-23,True
42631,561,8,1,2,2021-03-19,True
48460,438,8,1,3,2018-11-05,True
8286,878,9,1,2,2022-01-12,False
56545,654,3,1,2,2019-01-21,False
36138,861,6,2,2,2022-07-10,True
73918,894,1,2,1,2019-08-15,False
56098,299,5,1,1,2021-11-27,False
25637,485,9,2,2,2022-02-10,False
59976,965,3,1,1,2021-11-16,True
63100,201,5,1,1,2021-10-21,False
56513,240,4,2,3,2022-05-30,True
68414,650,4,2,3,2019-01-06,False
24264,701,1,2,1,2018-05-08,False
60420,965,1,2,3,2019-04-08,True
53043,637,6,2,1,2021-01-24,True
92131,783,4,2,3,2022-08-17,True
62661,592,5,2,3,2020-09-27,False
24014,551,5,2,3,2019-02-21,False
12043,150,2,1,2,2022-03-15,False
49784,198,5,2,3,2021-03-12,True
76815,667,6,2,2,2021-02-27,False
15395,402,4,2,2,2020-08-28,True
73797,39,8,2,2,2018-07-07,False
50179,295,2,2,1,2020-10-23,True
94485,455,4,1,3,2018-08-14,False
115,83,5,2,1,2019-07-20,True
60900,739,3,2,2,2019-04-11,False
59781,241,6,1,1,2019-11-03,True
62200,503,8,2,2,2018-09-30,False
76634,603,1,2,1,2018-11-17,True
37379,839,4,2,2,2020-01-22,True
6730,544,8,2,3,2018-12-05,True
5905,94,4,2,2,2022-06-09,False
65967,154,1,2,3,2022-04-05,True
14530,568,9,1,1,2019-03-13,False
65586,84,3,2,1,2023-02-16,False
7336,504,2,2,2,2020-12-05,False
88468,262,9,2,1,2020-09-24,False
38224,275,7,2,3,2018-10-12,False
58175,4,5,2,3,2020-02-20,False
89551,810,2,1,1,2018-05-08,True
4163,981,1,2,1,2022-10-04,True
38540,744,2,2,2,2022-06-12,False
69510,48,8,1,3,2021-03-04,False
33889,259,5,1,1,2022-01-07,False
38622,443,3,1,2,2022-02-04,False
96588,465,1,1,2,2018-11-12,True
10619,447,4,1,3,2022-04-06,True
38358,120,6,1,1,2022-07-09,False
42506,271,5,2,3,2020-02-15,False
32808,472,6,2,3,2018-12-21,False
56781,631,2,2,2,2021-06-18,False
40369,208,7,2,2,2019-06-23,True
32387,921,5,2,3,2020-06-24,True
17774,758,1,2,3,2022-02-26,False
61122,608,4,1,2,2019-08-13,False
17973,396,1,1,2,2022-05-18,True
64305,944,5,2,3,2020-03-16,True
69596,145,8,2,3,2022-04-19,False
85583,819,1,2,3,2020-09-30,True
14985,589,8,1,2,2019-08-13,True
34607,684,4,1,3,2020-07-17,False
9495,350,1,2,3,2021-12-01,False
32072,52,2,2,3,2021-09-03,True
5170,167,2,2,3,2022-02-13,False
70610,671,7,2,1,2020-11-08,True
11318,96,8,1,2,2022-04-23,True
42991,771,7,1,3,2019-12-26,True
79977,984,8,1,3,2022-09-08,True
60107,805,3,2,1,2020-11-04,True
67710,338,4,1,3,2020-12-23,True
43943,673,6,2,3,2021-04-15,False
44018,640,6,2,3,2022-08-23,True
62413,822,1,2,1,2022-08-23,False
27785,490,2,2,2,2019-01-23,False
21660,703,4,2,3,2019-12-23,True
31376,543,5,2,1,2019-10-15,True
82861,835,1,2,2,2020-10-20,True
13344,876,2,1,2,2021-09-06,True
50615,197,6,1,2,2021-11-14,False
34824,656,7,2,1,2021-07-03,True
15838,220,6,1,3,2018-06-05,False
85349,400,1,1,3,2018-05-02,False
56730,903,7,2,3,2021-04-28,False
59923,369,6,2,2,2023-03-17,False
33804,437,9,2,1,2018-05-24,True
19838,386,3,1,1,2018-07-18,True
21518,232,2,1,1,2022-02-13,False
91196,72,6,2,3,2020-01-06,False
28011,664,3,1,3,2021-09-29,True
30221,615,7,2,1,2019-08-27,False
65202,511,5,2,1,2018-09-07,False
22262,466,6,2,1,2020-09-08,False
37116,990,4,2,1,2020-01-25,True
44035,798,9,1,3,2020-09-20,False
55594,85,8,2,3,2021-11-09,False
34339,645,1,1,1,2020-12-30,True
8951,665,2,2,1,2021-06-18,False
52507,546,9,2,3,2022-01-18,False
84700,910,7,2,2,2023-03-27,True
28853,292,6,1,3,2021-01-28,False
48595,140,6,2,3,2020-09-22,True
73977,998,1,1,1,2020-11-13,False
45567,340,4,1,1,2019-02-14,True
87038,357,6,1,2,2022-04-16,True
11148,121,8,2,2,2021-02-21,False
86810,733,6,2,1,2018-07-04,False
72444,760,1,2,2,2018-06-15,False
27725,835,1,2,1,2023-01-16,True
18093,903,1,2,1,2020-11-18,True
85627,884,9,2,3,2020-08-06,True
90867,468,7,2,2,2021-01-04,True
19357,185,8,2,2,2018-06-30,False
32833,564,9,1,1,2022-05-05,True
89333,529,8,2,3,2023-01-31,False
31334,149,5,2,2,2020-11-03,True
68941,695,2,1,1,2022-07-15,True
32613,665,8,1,1,2021-03-12,False
41077,921,1,1,1,2021-01-06,False
16784,221,7,1,2,2019-01-29,False
41131,503,7,1,2,2019-11-28,True
78319,797,7,2,3,2022-12-11,True
72170,377,7,2,1,2019-07-24,True
4152,964,1,2,1,2020-06-29,True
2363,331,1,1,2,2019-09-29,True
51011,16,7,1,1,2021-10-28,True
18054,770,1,2,2,2019-01-15,True
72165,155,5,2,1,2021-04-10,False
49025,48,4,1,1,2021-12-28,False
80324,324,9,1,1,2019-09-11,False
24136,945,1,2,3,2020-08-18,False
98556,731,1,1,2,2023-01-24,False
31745,77,8,2,3,2020-10-20,False
24934,839,5,2,1,2020-06-16,False
73990,583,4,2,1,2022-12-31,True
43459,757,1,2,1,2022-07-08,False
35942,939,2,2,1,2023-04-15,False
11374,72,5,2,3,2021-06-07,True
2798,721,7,2,3,2019-12-19,False
24114,660,3,2,3,2019-05-25,True
69044,501,3,1,2,2019-05-13,True
52979,599,7,1,2,2022-10-17,True
10409,935,3,2,2,2019-02-20,False
89556,887,4,2,2,2022-06-27,True
90464,406,2,1,3,2020-02-07,False
7317,387,3,2,1,2018-08-31,True
4546,599,7,1,2,2019-07-25,True
54916,140,4,1,1,2019-10-19,False
11505,365,2,1,1,2023-04-13,False
30850,231,5,2,3,2022-12-16,True
59439,644,8,2,1,2023-01-22,False
25522,960,4,2,2,2019-03-07,True
19982,758,9,2,2,2018-11-08,True
64722,559,7,1,3,2018-10-13,False
78228,545,2,1,2,2022-05-07,False
97908,881,6,1,1,2020-03-05,True
47700,603,9,2,2,2018-10-31,True
77636,965,3,2,2,2020-02-10,True
24036,489,7,1,3,2019-04-15,False
96252,858,3,1,3,2018-08-08,False
84914,214,6,1,3,2020-01-05,False
33320,904,9,1,2,2019-11-29,False
18733,327,3,1,3,2018-09-08,False
72181,134,2,2,1,2018-08-16,True
63744,739,4,2,3,2020-06-24,False
48528,79,9,1,2,2020-07-17,False
96309,561,8,1,2,2022-10-16,False
74498,550,8,1,3,2021-02-05,True
56599,234,8,1,1,2020-08-29,False
96261,157,7,2,2,2021-05-22,True
82212,140,8,1,3,2018-05-04,True
82020,355,3,1,2,2020-07-12,False
30418,646,3,2,1,2022-08-18,True
6844,8,9,2,1,2022-11-27,False
9854,295,6,1,3,2022-07-12,False
46218,765,9,1,3,2018-12-03,False
48404,758,4,2,1,2020-04-30,False
62855,164,7,1,1,2021-09-18,False
39814,789,8,1,3,2021-03-08,False
91765,482,7,1,2,2020-06-20,False
98805,507,8,1,2,2023-04-20,True
23000,35,6,2,1,2019-07-17,False
82606,490,6,2,2,2022-06-09,True
84015,872,6,1,2,2023-02-09,True
28327,165,5,2,1,2019-09-30,False
76915,463,1,1,2,2023-03-17,True
61653,45,9,2,1,2021-02-28,False
58992,659,3,2,1,2019-03-06,False
20275,760,6,1,3,2021-12-30,True
74018,709,2,2,3,2018-09-15,True
16130,607,5,2,1,2020-08-29,True
42948,257,9,1,3,2019-07-19,True
56276,883,4,2,1,2018-05-25,True
6314,949,6,1,3,2020-10-28,False
29392,491,1,2,2,2021-03-07,False
19527,1000,3,2,3,2021-03-27,False
11862,192,7,2,2,2022-12-11,False
47454,673,9,2,3,2018-05-24,True
29455,875,1,1,3,2019-10-20,True
67927,647,5,1,3,2018-08-24,False
36926,377,4,1,1,2021-08-30,False
73826,566,7,2,2,2019-03-29,True
7202,71,4,1,1,2021-02-23,True
20173,348,2,1,1,2021-06-08,True
82039,628,3,1,3,2022-06-11,True
81480,403,1,1,2,2021-09-08,True
42658,614,5,2,3,2022-02-13,True
41456,883,9,1,1,2020-03-04,True
59251,582,8,2,1,2021-01-13,False
70347,657,4,2,3,2022-06-01,False
41649,524,2,1,1,2023-01-24,True
88791,39,1,1,1,2018-09-23,False
74053,411,8,2,1,2018-05-25,True
31079,276,7,1,3,2021-08-15,False
58795,829,3,2,1,2022-08-29,False
49036,252,1,2,2,2021-03-16,False
96033,611,2,1,3,2022-02-11,True
78823,484,2,1,3,2020-01-09,True
90308,635,2,2,1,2019-06-19,True
57769,776,1,1,3,2021-06-12,False
55139,421,8,2,2,2021-11-27,True
91691,589,5,2,3,2020-04-04,False
7337,289,7,1,1,2018-06-17,True
25926,672,7,2,1,2020-08-02,True
29414,469,7,1,3,2020-05-18,False
91855,197,5,1,3,2021-11-27,True
52828,291,4,2,2,2022-10-27,False
62998,109,9,2,3,2018-11-14,False
67870,765,1,2,2,2021-07-09,False
34911,616,4,1,2,2021-03-24,False
1550,215,7,1,3,2022-03-12,True
28304,593,8,2,3,2021-07-31,False
50012,138,8,1,3,2023-03-15,True
19665,471,5,1,1,2022-08-29,True
65881,475,3,2,2,2022-01-17,True
66583,683,6,2,2,2020-03-12,True
73016,578,4,2,2,2021-05-26,False
69026,971,6,1,1,2019-05-08,False
46017,520,6,2,3,2020-08-06,True
789,419,8,1,2,2020-10-14,False
61729,374,7,1,3,2022-05-05,False
62976,33,7,2,3,2022-10-23,True
38309,20,2,1,3,2018-11-17,False
83564,185,1,1,1,2021-02-17,False
86111,895,4,1,1,2018-05-25,False
65238,551,1,2,1,2022-03-30,True
9843,941,6,1,1,2021-12-27,True
88064,582,9,1,1,2021-11-03,True
16099,183,5,2,3,2019-01-31,True
97293,757,5,1,3,2019-09-28,True
57504,5,7,1,1,2019-02-17,True
81968,393,2,1,1,2020-06-26,True
36981,896,1,1,2,2023-01-27,False
82774,308,7,1,1,2020-06-04,True
89505,609,4,1,2,2020-06-22,True
69220,895,1,1,1,2020-10-03,True
41508,207,4,2,2,2022-11-22,False
56406,852,2,2,3,2021-09-17,True
72156,145,6,2,2,2018-11-03,False
31410,756,5,1,1,2020-10-08,True
57968,632,1,1,3,2022-11-14,False
73338,880,3,2,1,2021-03-14,True
46421,760,9,1,2,2020-12-21,False
53830,292,1,2,3,2021-12-18,True
68923,844,9,2,3,2021-02-15,False
2213,322,3,2,3,2019-12-15,True
52540,214,7,2,1,2018-12-05,True
95696,641,6,2,2,2019-11-14,False
4832,345,6,1,2,2019-08-02,True
93051,584,2,2,2,2018-07-24,True
13774,380,1,2,2,2021-09-13,True
98296,495,4,1,3,2022-10-04,False
37180,33,1,1,2,2019-05-15,True
96712,560,5,1,2,2019-10-18,True
57888,994,1,1,1,2020-11-16,False
19525,622,7,2,1,2020-12-16,True
53278,657,1,2,3,2021-11-11,True
62334,372,5,1,1,2018-10-30,False
36961,396,7,1,1,2018-05-04,False
22123,171,1,1,3,2020-08-03,False
75710,282,1,2,1,2018-07-02,True
12967,729,3,2,3,2023-02-23,True
18167,950,9,1,1,2018-12-20,True
35481,654,8,2,3,2019-11-04,False
95853,291,6,2,1,2019-04-11,True
43296,409,8,2,2,2022-07-01,False
63284,129,5,2,3,2022-09-10,True
30335,762,7,1,2,2021-08-05,True
71660,213,4,1,3,2020-09-15,False
65936,583,4,1,3,2019-05-28,False
3167,617,7,2,2,2021-06-17,False
68234,542,5,1,1,2020-12-11,False
43166,915,4,1,3,2021-10-09,False
68967,499,7,1,3,2021-12-26,False
52294,676,3,1,3,2021-05-28,False
25012,474,4,2,1,2021-11-04,False
97549,476,1,2,3,2019-03-18,True
46129,869,5,1,1,2021-05-31,False
39184,258,9,2,3,2022-03-27,False
77745,942,6,1,2,2018-05-10,True
75308,775,4,1,2,2019-07-27,False
9846,209,9,1,3,2023-02-08,False
39549,658,7,2,2,2023-04-12,True
24935,795,3,2,1,2018-05-06,True
28602,530,2,1,1,2019-04-01,True
19125,908,8,2,2,2022-03-12,False
47494,552,2,1,3,2018-06-18,False
10982,396,7,2,2,2022-12-04,True
12770,902,3,2,3,2021-06-25,True
89013,649,5,1,1,2019-03-13,False
72812,595,8,2,1,2021-01-24,False
50207,234,1,1,3,2023-01-26,True
80996,84,9,1,2,2019-06-29,False
15836,983,9,2,2,2023-01-19,False
20136,940,9,1,2,2018-06-26,False
58396,373,2,1,1,2021-12-04,True
54926,846,7,2,2,2021-01-06,False
58699,46,7,1,3,2023-04-18,False
81436,562,3,2,3,2022-08-01,True
69019,468,8,2,1,2020-07-16,True
45758,18,8,2,2,2020-12-29,False
45146,176,6,2,3,2021-07-15,False
98711,656,6,2,2,2021-09-10,True
34861,1,1,2,3,2019-03-19,False
88072,910,5,1,1,2019-12-01,False
37476,11,6,2,1,2020-08-20,False
38250,961,3,1,3,2018-12-24,True
19309,62,7,2,1,2022-10-05,False
4882,443,5,2,2,2021-02-19,False
65946,638,1,1,2,2020-04-24,True
93812,598,2,2,1,2019-04-06,False
89480,613,2,1,1,2018-06-30,False
76340,252,6,1,1,2018-10-10,False
95984,178,9,1,3,2022-06-04,False
38092,828,5,2,2,2022-10-23,True
53142,890,2,1,1,2018-07-22,False
89727,535,5,2,1,2018-05-25,True
45326,758,5,2,1,2021-06-05,False
2437,409,3,1,1,2020-09-06,False
71941,294,3,1,2,2018-05-29,True
72938,33,4,2,3,2019-03-26,True
91839,589,5,1,1,2019-06-11,True
65187,435,1,1,3,2020-01-04,True
49220,142,2,2,3,2020-02-25,False
1575,574,1,2,1,2019-09-11,True
62393,588,5,1,1,2023-02-12,False
41135,771,9,2,1,2019-11-15,True
92902,151,2,2,2,2021-04-05,False
8621,179,7,2,2,2022-01-27,False
17196,71,7,1,3,2020-01-16,True
97372,804,2,2,1,2019-10-29,True
34790,77,9,1,3,2018-12-24,True
41444,414,6,2,1,2021-08-07,True
67776,927,7,2,3,2022-06-30,True
58535,871,5,2,3,2022-05-25,False
46442,36,1,1,2,2018-08-12,False
69601,9,8,1,3,2023-01-08,False
31797,638,4,1,3,2022-05-07,True
25024,206,8,1,3,2020-10-17,False
60538,12,6,2,1,2018-06-19,False
41655,760,5,1,3,2019-11-01,False
87402,465,2,2,1,2022-10-28,True
58914,257,7,2,1,2022-11-05,True
75271,6,5,1,3,2023-04-13,True
56620,557,9,1,2,2019-01-11,False
73815,182,7,2,1,2021-05-21,False
5541,994,6,2,1,2022-03-28,True
30470,311,7,1,1,2022-11-12,False
74274,354,2,2,1,2021-12-13,True
82500,47,6,1,2,2020-08-26,False
89777,38,5,2,1,2020-05-28,False
99506,485,8,1,3,2020-07-30,False
74859,280,3,1,3,2020-04-17,False
71576,674,5,1,2,2021-06-25,True
35742,730,2,1,3,2019-02-02,False
32427,868,3,2,2,2021-01-30,False
85848,286,6,2,1,2022-08-10,False
63155,548,7,2,2,2020-08-07,True
13507,862,8,2,2,2019-09-07,True
75618,969,6,1,1,2022-03-29,True
93244,927,2,2,2,2019-07-17,False
18064,933,3,1,1,2020-06-27,True
67725,40,6,2,3,2022-11-07,False
15866,513,8,1,2,2022-12-24,True
6805,666,6,2,2,2019-05-19,False
90355,421,6,2,3,2020-10-04,True
51131,5,9,1,3,2019-02-18,True
65190,279,5,1,2,2019-10-05,True
70146,161,6,2,3,2022-06-01,False
9294,174,1,1,3,2022-01-01,False
86713,183,6,2,1,2019-07-16,False
22916,312,5,2,2,2022-11-26,False
30175,341,6,2,3,2018-09-19,True
87009,369,3,1,2,2019-10-20,False
44419,295,2,1,1,2021-12-10,True
19824,320,4,2,2,2023-03-28,True
25585,269,8,1,1,2021-01-18,False
65542,693,8,2,1,2022-09-05,False
60702,292,3,1,3,2022-08-10,False
40475,29,9,1,2,2019-08-13,True
48741,723,5,1,1,2021-06-10,False
54189,263,3,1,3,2020-07-17,False
87739,224,8,2,3,2021-05-20,True
71266,51,9,2,2,2019-09-16,False
78112,480,4,1,1,2022-02-19,True
68718,918,5,1,3,2021-10-01,False
95066,198,9,2,3,2020-05-08,True
21796,639,8,1,2,2021-09-09,False
65308,10,8,2,3,2021-01-26,False
12525,718,8,1,1,2019-09-11,False
21352,665,6,1,2,2022-10-21,False
65771,215,4,1,3,2021-04-13,False
22200,571,6,1,3,2019-07-17,True
1748,678,5,1,1,2019-07-11,True
77382,928,7,1,1,2018-12-02,False
89962,527,2,2,3,2020-04-15,False
33944,24,3,1,3,2020-02-23,False
99926,187,3,1,3,2021-01-26,True
43769,233,5,2,3,2022-04-28,False
22542,586,8,2,1,2020-04-25,False
1957,401,5,1,3,2021-07-24,False
6001,724,4,2,3,2022-09-03,False
99269,387,6,2,1,2022-02-18,True
42700,878,2,2,2,2020-01-09,False
21974,66,1,1,1,2022-03-21,False
54725,368,9,1,1,2021-02-12,True
87127,267,1,1,3,2019-06-29,False
78722,60,4,2,2,2020-09-23,False
65834,366,8,2,1,2022-06-10,True
9754,428,3,1,3,2023-04-12,True
38671,355,5,1,1,2018-12-15,False
77677,558,8,2,3,2022-09-17,True
68734,11,9,2,2,2019-07-28,True
51074,438,9,1,3,2020-09-16,True
17841,886,8,2,3,2019-05-25,True
19003,867,3,2,3,2019-05-26,True
24495,285,5,2,1,2020-05-29,False
31452,458,6,2,2,2021-09-23,False
15366,681,3,1,1,2021-08-18,False
95343,185,3,2,2,2018-08-05,False
66323,151,6,2,3,2021-06-19,False
69946,414,3,1,2,2019-12-02,True
88129,292,4,1,2,2019-07-16,True
6484,146,4,1,2,2019-12-01,True
87672,523,6,2,3,2021-07-04,True
47522,112,2,1,3,2019-02-05,False
57096,421,7,1,3,2019-05-03,False
3417,184,1,2,2,2018-09-15,False
28840,711,2,1,3,2019-08-15,False
50248,722,1,2,3,2019-04-06,False
43854,57,5,1,2,2019-07-10,False
29535,194,2,1,2,2021-08-22,False
53290,404,3,2,2,2023-03-06,False
75663,309,4,1,2,2018-11-18,False
52302,496,7,2,1,2020-11-27,False
14645,436,3,2,3,2022-12-09,True
98584,391,2,1,1,2023-03-25,False
46896,589,3,1,2,2019-10-28,True
70757,734,8,1,3,2019-03-06,False
68340,561,3,1,1,2021-08-31,True
75064,863,5,2,1,2020-05-04,False
24463,614,8,2,1,2018-11-05,False
44702,771,1,2,3,2020-06-17,True
67252,536,2,1,2,2020-01-05,False
51785,375,4,1,3,2019-07-09,False
97611,308,1,2,1,2021-09-04,False
16265,614,2,1,1,2022-09-24,True
38194,161,1,1,1,2019-03-20,True
90343,78,5,1,3,2020-09-25,True
66054,507,2,2,3,2018-05-16,False
17800,668,8,2,3,2019-06-05,True
12111,615,6,1,2,2023-04-06,False
26638,325,6,2,2,2019-01-11,True
97891,340,9,2,3,2022-02-02,False
41762,947,4,2,2,2021-02-28,True
2528,923,3,1,2,2018-12-23,False
41000,264,5,1,3,2022-04-26,True
1571,575,7,2,3,2021-06-16,True
55304,597,2,2,3,2021-11-14,True
29469,414,8,1,2,2022-08-21,False
8778,499,7,2,2,2021-11-19,True
23516,14,4,2,3,2021-12-11,True
82480,818,3,2,3,2020-06-15,False
31061,596,3,1,3,2018-05-09,False
69985,839,2,2,1,2022-12-12,False
51491,743,7,2,3,2022-05-07,True
5763,775,2,2,2,2022-03-24,False
90990,714,1,1,1,2021-12-30,True
10011,595,9,2,2,2022-07-04,True
20051,145,5,1,3,2019-01-10,True
94778,15,7,1,3,2020-10-10,False
74580,443,6,2,3,2019-05-14,True
1414,762,1,2,1,2022-04-01,True
88639,330,4,1,1,2019-06-20,False
70701,625,6,2,3,2019-05-19,True
60512,715,1,2,1,2022-11-25,True
30765,524,1,1,3,2021-07-03,True
58965,66,3,1,3,2019-07-16,False
87550,342,4,2,2,2018-10-28,True
56037,794,9,1,2,2019-06-14,False
72846,980,3,1,2,2018-11-23,False
48542,470,2,1,1,2021-02-19,True
14378,297,3,1,1,2021-12-30,False
96461,559,6,2,1,2019-06-03,False
28473,385,4,2,1,2020-12-31,False
72121,119,8,2,3,2021-01-29,False
16368,109,4,1,2,2020-12-02,True
38349,660,6,2,3,2022-11-13,False
5534,407,6,2,3,2020-06-08,False
74545,812,9,2,3,2018-08-02,True
23466,115,2,1,1,2019-04-14,False
18094,894,7,1,2,2018-09-12,True
45763,525,3,2,3,2020-06-02,True
65696,638,5,1,2,2018-05-17,True
32933,636,2,1,1,2022-02-24,False
