amount,date,subscription_id,user_id,service_id,billing_cycle_id,status_id,next_payment_date,auto_renew
2518.32,2019-03-10,83943,855,6,1,1,2019-04-09,True
8001.91,2020-12-17,35641,715,8,1,3,2021-01-16,False
1146.29,2019-08-12,76610,951,9,2,2,2019-09-11,True
8092.23,2020-11-05,1046,665,7,1,2,2020-12-05,False
7591.61,2021-11-28,97796,691,3,1,1,2021-12-28,True
7241.81,2018-12-25,5938,964,6,2,3,2019-01-24,False
8624.57,2020-05-21,57688,117,7,2,2,2020-06-20,True
2081.12,2020-01-27,7896,502,2,2,3,2020-02-26,True
8012.25,2019-03-08,87485,609,3,1,3,2019-04-07,False
1497.14,2022-01-26,17571,949,3,1,2,2022-02-25,True
8101.65,2021-01-08,53065,774,4,2,3,2021-02-07,True
9627.15,2022-02-12,11142,988,6,1,1,2022-03-14,True
4738.99,2018-09-02,96937,651,7,2,2,2018-10-02,False
9344.67,2020-05-29,50491,17,7,2,3,2020-06-28,False
836.69,2020-06-28,33223,559,1,2,2,2020-07-28,True
2710.48,2020-07-06,82507,922,1,2,1,2020-08-05,True
4459.78,2021-07-18,36297,626,6,1,3,2021-08-17,False
9427.3,2018-03-31,67925,210,2,2,3,2018-04-30,True
7832.88,2019-03-13,94405,737,1,1,2,2019-04-12,True
3953.51,2021-10-13,84993,755,5,1,2,2021-11-12,False
5786.64,2019-09-10,62123,502,8,2,2,2019-10-10,True
4388.16,2021-03-20,65744,55,2,1,3,2021-04-19,True
8156.57,2019-01-16,40247,148,1,1,1,2019-02-15,False
9106.35,2022-08-08,16362,5,7,2,3,2022-09-07,True
2859.4,2022-10-26,55939,554,3,2,1,2022-11-25,True
8472.01,2021-02-28,28675,109,6,1,2,2021-03-30,False
4425.06,2018-08-15,23958,234,7,1,3,2018-09-14,True
9947.43,2021-05-04,7859,580,6,2,2,2021-06-03,False
9513.26,2020-12-03,94213,807,5,2,3,2021-01-02,False
101.21,2018-12-14,63352,275,4,2,1,2019-01-13,True
4288.02,2020-07-01,50199,221,3,1,2,2020-07-31,True
2861.47,2022-02-07,55239,77,6,2,1,2022-03-09,False
5589.97,2018-08-08,98341,695,4,1,2,2018-09-07,False
3795.78,2019-11-16,13706,467,6,2,2,2019-12-16,False
9105.6,2022-12-14,13580,446,2,1,2,2023-01-13,False
1980.42,2021-07-14,34571,344,4,1,2,2021-08-13,True
6754.92,2021-03-06,93622,145,3,2,2,2021-04-05,True
7769.17,2022-06-25,2105,885,8,2,2,2022-07-25,False
9284.27,2018-08-03,74361,123,5,2,3,2018-09-02,True
5362.56,2021-06-26,85889,736,6,2,2,2021-07-26,True
2619.6,2020-06-07,99907,237,9,2,1,2020-07-07,False
8172.0,2022-03-05,56430,85,7,1,1,2022-04-04,False
5324.66,2022-10-31,86503,776,9,2,1,2022-11-30,True
593.04,2021-08-20,12470,343,9,2,3,2021-09-19,False
7444.21,2021-01-02,14779,102,9,1,3,2021-02-01,True
7638.45,2019-05-12,27544,892,4,1,1,2019-06-11,False
1284.7,2023-03-08,97977,688,9,1,1,2023-04-07,True
5596.3,2023-03-15,46123,38,8,2,3,2023-04-14,False
3059.37,2020-09-16,49369,800,1,1,2,2020-10-16,True
3186.94,2020-05-24,1333,684,6,2,1,2020-06-23,False
418.21,2022-02-03,2361,556,2,2,1,2022-03-05,True
3544.34,2018-07-08,82418,2,7,2,1,2018-08-07,True
7309.02,2022-09-11,45149,553,4,1,1,2022-10-11,False
526.15,2019-12-08,7842,378,8,2,1,2020-01-07,True
3122.44,2022-06-22,86291,481,2,1,2,2022-07-22,False
4380.06,2022-03-21,36035,495,2,1,2,2022-04-20,False
1881.66,2019-09-25,18146,13,4,2,2,2019-10-25,True
6475.96,2021-06-16,70746,856,1,1,3,2021-07-16,False
3195.03,2019-12-27,78804,949,6,1,1,2020-01-26,True
9858.25,2018-06-06,94236,772,1,1,3,2018-07-06,False
3655.29,2021-07-11,52491,632,2,1,2,2021-08-10,False
1140.67,2022-08-02,88895,435,2,2,2,2022-09-01,True
3259.48,2019-06-20,59269,846,8,2,2,2019-07-20,False
4229.14,2018-05-28,19663,381,2,2,3,2018-06-27,True
4471.09,2019-03-29,49826,863,8,1,3,2019-04-28,False
9984.65,2019-03-23,1323,745,6,1,2,2019-04-22,True
5518.91,2021-08-10,37624,978,3,1,3,2021-09-09,True
2327.43,2021-06-23,20087,392,6,2,3,2021-07-23,False
3768.07,2019-07-20,88366,382,6,2,3,2019-08-19,False
5224.13,2022-04-30,92896,29,2,1,3,2022-05-30,False
7517.53,2022-12-05,69588,71,2,2,2,2023-01-04,False
1363.45,2019-07-30,26587,346,4,1,1,2019-08-29,True
3707.2,2022-11-25,39879,300,4,2,3,2022-12-25,True
4876.06,2022-05-17,75299,732,7,2,2,2022-06-16,True
1818.68,2022-06-23,53979,241,4,2,2,2022-07-23,False
9961.33,2020-12-13,49674,271,3,1,1,2021-01-12,False
3730.56,2020-06-26,75962,626,8,1,3,2020-07-26,False
4945.4,2018-08-23,25356,226,1,2,3,2018-09-22,True
4263.77,2018-06-08,27734,358,4,1,2,2018-07-08,False
7961.11,2022-08-27,18006,145,6,2,2,2022-09-26,False
3799.94,2020-03-20,22673,469,1,2,3,2020-04-19,False
3113.74,2018-05-31,50381,787,4,2,3,2018-06-30,False
1543.91,2023-03-16,59039,792,4,2,3,2023-04-15,True
4963.19,2022-01-28,43445,364,1,1,3,2022-02-27,False
8115.1,2020-05-25,2281,392,7,2,2,2020-06-24,True
9234.1,2020-03-22,77965,84,4,1,1,2020-04-21,False
7101.2,2018-04-20,96126,773,8,1,3,2018-05-20,False
1717.67,2020-07-31,77648,424,5,1,2,2020-08-30,True
2.98,2019-10-24,31432,70,8,2,3,2019-11-23,True
8478.05,2018-09-02,31923,213,6,2,2,2018-10-02,False
4447.06,2020-03-30,15809,907,1,2,3,2020-04-29,True
2817.16,2019-05-07,85542,678,6,2,3,2019-06-06,True
3945.55,2021-06-10,15496,748,2,2,1,2021-07-10,True
5461.56,2021-02-20,77432,588,7,1,3,2021-03-22,False
7251.1,2022-04-11,57937,72,4,2,2,2022-05-11,True
3515.09,2019-11-29,18950,210,3,2,3,2019-12-29,False
7374.83,2021-01-27,22584,816,6,2,2,2021-02-26,True
362.18,2022-06-21,6749,758,4,1,1,2022-07-21,False
9285.76,2021-08-28,80574,74,3,2,3,2021-09-27,True
1959.05,2021-08-21,53071,493,9,1,3,2021-09-20,True
6739.39,2018-09-11,1403,759,7,1,3,2018-10-11,True
3330.68,2020-02-27,37782,844,7,2,1,2020-03-28,True
3820.67,2020-06-25,64680,324,1,2,2,2020-07-25,True
3105.66,2021-11-19,79961,398,4,2,2,2021-12-19,True
4572.54,2019-07-29,23788,385,8,2,1,2019-08-28,False
8930.58,2018-11-08,30419,673,6,1,2,2018-12-08,True
1652.61,2021-05-12,59035,318,4,1,2,2021-06-11,False
1932.89,2021-03-03,20331,229,6,2,2,2021-04-02,True
3806.66,2020-11-17,95653,961,7,1,1,2020-12-17,False
5029.99,2018-05-05,884,336,8,2,3,2018-06-04,True
8608.25,2020-06-06,41516,690,8,1,3,2020-07-06,False
4012.78,2020-09-15,14039,255,2,1,2,2020-10-15,False
1212.35,2021-02-23,44970,140,9,1,3,2021-03-25,False
4001.07,2021-12-04,32866,804,6,1,2,2022-01-03,False
429.49,2020-01-24,79369,700,8,2,1,2020-02-23,True
3439.47,2022-01-04,3254,593,9,2,2,2022-02-03,True
2283.64,2018-08-06,2938,947,2,1,3,2018-09-05,True
2069.32,2018-10-06,36839,308,1,2,1,2018-11-05,False
8072.22,2021-12-24,25040,439,1,2,1,2022-01-23,True
4662.73,2022-03-19,23395,206,8,1,1,2022-04-18,False
6725.32,2022-01-26,81993,483,9,1,1,2022-02-25,False
4562.43,2019-10-10,56294,91,2,1,1,2019-11-09,True
6671.41,2018-09-02,1319,376,6,1,1,2018-10-02,True
592.83,2019-01-18,95285,919,9,1,2,2019-02-17,False
9777.54,2018-06-13,32593,316,7,1,1,2018-07-13,False
5362.91,2020-07-22,86254,249,8,1,2,2020-08-21,False
4617.19,2020-04-20,79995,940,6,2,1,2020-05-20,False
6257.33,2018-09-27,63781,650,8,1,2,2018-10-27,False
2278.3,2022-09-24,37109,774,2,2,1,2022-10-24,True
2576.82,2018-06-24,1350,658,3,1,1,2018-07-24,True
1825.34,2020-02-02,4791,136,9,2,2,2020-03-03,True
9247.21,2018-08-31,96595,108,5,2,3,2018-09-30,False
9841.28,2021-03-04,87445,762,8,1,1,2021-04-03,True
5541.29,2021-07-01,87608,959,9,2,2,2021-07-31,True
4647.17,2020-11-18,84334,459,9,1,2,2020-12-18,True
3144.2,2020-10-21,58135,393,8,2,2,2020-11-20,False
6987.22,2018-06-18,18635,376,9,2,2,2018-07-18,True
9580.04,2019-07-18,3394,257,9,2,2,2019-08-17,False
13.29,2019-10-26,72229,650,4,2,2,2019-11-25,True
4940.27,2019-06-06,37588,484,7,2,2,2019-07-06,True
4402.41,2019-10-29,11447,324,5,2,1,2019-11-28,False
3026.65,2021-04-11,92169,640,8,1,2,2021-05-11,False
9100.53,2019-03-05,33055,156,4,1,2,2019-04-04,False
3962.03,2019-07-14,93269,156,5,1,1,2019-08-13,False
5487.83,2023-03-06,59809,210,5,2,2,2023-04-05,False
3393.89,2019-01-28,61578,478,7,2,3,2019-02-27,True
4329.35,2021-08-17,49661,964,4,2,2,2021-09-16,False
5452.4,2022-06-15,11061,412,1,1,1,2022-07-15,True
2423.66,2020-11-14,1551,792,9,2,3,2020-12-14,True
6462.11,2023-02-20,80751,4,2,2,2,2023-03-22,False
2353.13,2021-03-19,4511,339,7,1,3,2021-04-18,False
7931.79,2019-04-30,26439,512,8,2,1,2019-05-30,False
9035.24,2020-10-04,86709,344,8,2,1,2020-11-03,True
1671.18,2018-09-11,83004,814,5,1,1,2018-10-11,True
1718.96,2019-04-17,80167,479,6,1,3,2019-05-17,False
2887.5,2019-01-17,48079,816,9,2,2,2019-02-16,True
4981.3,2020-11-10,16302,111,1,2,2,2020-12-10,True
2004.26,2020-01-14,17495,860,9,2,1,2020-02-13,False
4422.09,2019-12-29,85699,231,1,1,2,2020-01-28,True
7868.32,2020-03-08,61706,91,6,1,1,2020-04-07,True
9685.29,2019-10-21,49149,322,6,1,2,2019-11-20,False
8502.62,2020-07-04,70173,725,3,1,3,2020-08-03,True
1355.32,2021-02-12,96223,294,6,1,1,2021-03-14,True
816.3,2018-07-03,52413,134,9,1,2,2018-08-02,True
4118.1,2018-09-22,97494,621,4,1,3,2018-10-22,True
9108.81,2019-12-23,9094,100,3,1,2,2020-01-22,False
1484.9,2020-03-06,6268,313,6,2,2,2020-04-05,False
3815.22,2019-04-19,81824,349,2,2,2,2019-05-19,False
280.8,2018-12-22,40204,694,4,2,1,2019-01-21,True
7745.42,2022-12-16,69326,919,7,1,3,2023-01-15,True
2909.31,2018-04-20,57863,814,4,2,3,2018-05-20,False
3165.38,2021-02-06,52992,960,5,1,1,2021-03-08,False
353.63,2021-09-07,89246,34,6,1,2,2021-10-07,False
6361.0,2020-04-03,26874,645,5,2,3,2020-05-03,False
6693.61,2019-10-14,62597,739,9,2,2,2019-11-13,False
5101.63,2018-09-14,47746,916,3,1,1,2018-10-14,False
1673.01,2022-12-17,40991,459,4,2,1,2023-01-16,False
2403.95,2022-04-10,13929,91,5,2,3,2022-05-10,True
5868.84,2018-07-18,94954,326,3,2,1,2018-08-17,False
2243.69,2021-12-06,18743,73,5,1,3,2022-01-05,False
248.36,2022-07-27,1058,459,8,2,1,2022-08-26,False
3228.78,2018-05-29,4338,327,6,2,3,2018-06-28,True
6723.09,2018-04-16,34171,356,8,1,1,2018-05-16,True
8076.57,2020-03-07,96506,877,1,2,2,2020-04-06,False
4755.9,2018-09-07,2030,875,5,1,3,2018-10-07,False
4579.41,2021-03-10,1431,763,3,1,1,2021-04-09,True
8393.9,2021-02-17,35084,331,9,1,3,2021-03-19,True
8812.62,2022-02-07,33932,381,4,2,1,2022-03-09,False
1135.35,2021-05-03,55376,365,2,1,1,2021-06-02,False
6113.07,2019-06-05,22825,565,7,2,2,2019-07-05,True
1046.37,2018-08-17,73647,651,2,1,3,2018-09-16,False
6968.32,2023-02-28,25270,369,3,2,2,2023-03-30,False
2560.23,2019-01-22,64035,421,7,2,1,2019-02-21,False
8931.24,2019-12-18,14806,926,4,2,3,2020-01-17,False
9637.89,2020-05-22,60298,280,9,1,3,2020-06-21,False
624.95,2020-12-09,50079,616,7,1,3,2021-01-08,True
9634.87,2022-05-31,31592,208,4,2,2,2022-06-30,True
8741.45,2023-02-23,586,442,8,2,2,2023-03-25,False
2858.5,2022-12-23,36905,545,7,2,3,2023-01-22,False
1801.91,2019-03-09,21333,629,7,1,2,2019-04-08,True
1364.06,2021-08-18,39457,651,8,1,1,2021-09-17,True
3987.25,2019-08-26,12534,853,6,1,3,2019-09-25,True
9571.23,2019-02-09,40816,681,3,1,2,2019-03-11,True
3404.26,2023-02-01,68317,325,3,2,2,2023-03-03,True
4715.86,2021-04-10,42918,133,2,2,2,2021-05-10,False
9719.46,2022-11-28,5216,150,8,1,2,2022-12-28,False
7758.3,2020-04-25,83013,838,6,1,3,2020-05-25,True
9977.82,2018-10-12,40200,443,4,2,2,2018-11-11,False
7156.81,2022-11-01,64274,494,7,1,1,2022-12-01,False
5964.07,2019-01-05,88544,943,7,1,1,2019-02-04,False
524.65,2019-03-03,834,83,8,1,3,2019-04-02,False
9595.91,2021-09-03,41273,902,4,1,1,2021-10-03,True
6290.78,2018-11-18,79343,56,2,1,1,2018-12-18,False
9351.44,2021-01-24,35016,878,5,2,1,2021-02-23,True
1003.47,2021-06-09,66703,101,7,2,3,2021-07-09,False
3353.02,2021-08-23,65644,600,8,2,1,2021-09-22,False
6675.47,2019-11-24,18486,425,9,2,1,2019-12-24,False
578.63,2019-08-19,33334,225,5,1,1,2019-09-18,True
7511.48,2021-07-02,13552,429,6,1,3,2021-08-01,False
9658.1,2020-09-01,95261,99,3,1,1,2020-10-01,False
555.19,2022-11-29,17673,582,3,1,3,2022-12-29,False
5764.1,2018-07-14,23146,979,9,1,1,2018-08-13,True
701.05,2020-01-07,61130,631,3,1,1,2020-02-06,True
7000.58,2021-12-07,69841,271,2,2,1,2022-01-06,False
1345.94,2019-07-20,96987,145,7,1,1,2019-08-19,False
9977.38,2019-08-01,35754,548,1,1,3,2019-08-31,True
6233.08,2020-01-11,33460,793,3,2,3,2020-02-10,True
8337.06,2018-11-01,14269,190,8,1,2,2018-12-01,True
1835.3,2020-03-04,22187,321,1,2,2,2020-04-03,True
3407.17,2020-03-20,15023,566,4,1,1,2020-04-19,False
5423.89,2020-08-26,11969,312,4,1,2,2020-09-25,False
780.98,2019-03-24,28566,369,7,2,3,2019-04-23,True
4560.96,2021-01-19,25842,782,5,1,2,2021-02-18,True
7898.44,2022-08-20,279,107,5,2,1,2022-09-19,True
5039.47,2023-01-12,76183,35,3,1,3,2023-02-11,True
7960.51,2019-09-10,6149,761,3,1,3,2019-10-10,False
1378.26,2022-12-09,61297,879,9,2,2,2023-01-08,True
4024.48,2019-10-31,77960,424,2,1,2,2019-11-30,True
5816.68,2022-01-26,14150,872,5,2,3,2022-02-25,False
2849.53,2022-02-15,47140,960,1,2,2,2022-03-17,True
3634.92,2020-01-24,29518,313,2,1,3,2020-02-23,False
7793.91,2020-04-15,10050,206,4,1,1,2020-05-15,False
2962.66,2022-08-04,53346,918,9,2,3,2022-09-03,False
3865.71,2020-12-27,75310,641,7,2,1,2021-01-26,False
6042.86,2019-05-27,20613,177,4,2,3,2019-06-26,False
4412.56,2021-02-12,34287,574,6,2,2,2021-03-14,True
7669.57,2019-03-05,59397,794,3,1,1,2019-04-04,False
7861.27,2021-09-06,38721,872,7,2,2,2021-10-06,False
7221.31,2019-04-13,31121,298,9,2,3,2019-05-13,False
2299.11,2020-07-16,46500,272,7,2,1,2020-08-15,False
897.39,2018-05-19,31419,46,6,1,2,2018-06-18,False
3551.33,2021-08-01,1573,299,7,1,2,2021-08-31,False
8113.53,2022-05-13,78057,388,5,1,3,2022-06-12,True
7355.83,2020-06-25,53084,615,6,2,3,2020-07-25,True
5102.4,2022-12-06,27806,619,6,2,1,2023-01-05,True
9978.28,2021-09-01,96811,44,8,1,2,2021-10-01,True
7218.18,2019-09-12,97650,809,2,1,1,2019-10-12,True
8055.37,2020-06-16,15843,76,2,2,1,2020-07-16,True
394.98,2023-01-11,52853,984,3,1,2,2023-02-10,True
8578.28,2019-08-10,50138,723,7,1,2,2019-09-09,False
5898.72,2020-12-24,27538,354,3,1,1,2021-01-23,True
9806.31,2020-09-30,11856,297,1,1,3,2020-10-30,False
8064.34,2018-05-26,41094,634,7,2,3,2018-06-25,True
662.54,2022-06-10,40942,818,9,1,1,2022-07-10,False
2085.11,2021-02-21,78213,132,1,1,1,2021-03-23,True
2419.45,2022-04-10,70852,147,2,2,2,2022-05-10,False
836.29,2021-11-16,85907,282,7,2,3,2021-12-16,True
3539.68,2019-08-30,70227,852,2,2,3,2019-09-29,False
6396.14,2019-11-24,17248,43,7,1,1,2019-12-24,True
4133.05,2018-08-29,91331,135,7,2,2,2018-09-28,False
3734.4,2019-09-05,74412,46,5,2,1,2019-10-05,False
1559.99,2019-12-21,13736,862,1,2,2,2020-01-20,False
7211.86,2020-05-29,75534,42,5,2,3,2020-06-28,False
8617.7,2018-11-07,19779,944,8,2,2,2018-12-07,False
2788.33,2019-11-04,8094,850,9,1,2,2019-12-04,False
9104.84,2020-03-24,92534,714,5,2,2,2020-04-23,False
9969.96,2021-05-17,82193,955,1,2,1,2021-06-16,False
8854.03,2020-12-11,67484,57,4,1,3,2021-01-10,True
3473.16,2022-02-19,46678,989,1,1,3,2022-03-21,True
8275.2,2021-03-13,74258,661,5,2,3,2021-04-12,False
483.93,2020-02-14,54569,898,2,2,1,2020-03-15,False
5483.95,2022-09-24,61461,9,9,2,1,2022-10-24,False
5989.36,2023-02-16,31022,80,3,2,3,2023-03-18,False
4139.08,2018-04-05,2130,887,2,1,2,2018-05-05,True
2041.44,2018-06-25,95185,126,8,2,1,2018-07-25,False
8886.79,2018-10-23,11864,905,3,1,1,2018-11-22,False
6451.71,2021-08-28,55043,60,2,2,1,2021-09-27,False
6841.79,2022-07-13,14425,56,6,1,2,2022-08-12,True
9970.27,2020-08-20,52151,930,6,1,1,2020-09-19,True
9783.14,2020-03-02,9162,145,8,1,3,2020-04-01,False
8597.06,2021-07-31,42666,742,2,1,1,2021-08-30,False
6209.65,2019-04-01,7316,740,4,2,1,2019-05-01,True
8659.58,2021-03-29,2181,281,6,1,1,2021-04-28,True
7987.83,2020-09-29,67359,894,9,1,3,2020-10-29,False
1537.41,2021-08-26,9601,468,7,2,1,2021-09-25,False
2740.48,2020-09-02,35737,772,5,1,3,2020-10-02,False
8227.45,2020-03-10,30465,247,4,1,2,2020-04-09,False
2055.75,2018-04-16,10572,577,1,1,2,2018-05-16,False
9356.86,2018-09-18,85767,816,4,1,3,2018-10-18,True
4652.48,2022-03-06,6176,995,1,2,2,2022-04-05,True
9125.81,2021-05-03,31197,73,6,2,2,2021-06-02,False
8126.82,2020-08-26,77458,445,3,2,1,2020-09-25,False
8088.34,2019-11-23,1222,478,6,1,1,2019-12-23,False
417.03,2019-05-24,74449,103,6,1,2,2019-06-23,True
1284.34,2018-09-07,37038,410,7,1,1,2018-10-07,False
1557.67,2020-03-13,16291,653,1,1,3,2020-04-12,True
2848.51,2021-03-03,25453,273,8,2,1,2021-04-02,True
3902.1,2021-12-29,33563,599,7,2,3,2022-01-28,True
6615.18,2018-04-01,656,482,7,1,1,2018-05-01,False
6181.0,2019-09-27,43384,245,4,1,3,2019-10-27,False
8331.55,2022-12-27,64833,849,2,2,3,2023-01-26,True
5868.09,2023-01-23,37692,48,5,1,3,2023-02-22,False
9204.55,2018-06-17,50195,746,3,2,3,2018-07-17,True
2462.08,2022-07-21,64798,822,4,2,1,2022-08-20,True
3824.75,2022-04-20,34273,310,4,2,3,2022-05-20,False
2412.1,2018-11-27,4051,13,7,2,1,2018-12-27,False
5850.72,2020-06-17,87072,26,2,2,2,2020-07-17,True
5540.9,2021-04-11,81773,459,2,2,3,2021-05-11,False
9014.76,2020-10-11,70997,270,7,1,3,2020-11-10,True
7359.07,2019-10-03,4368,752,6,1,2,2019-11-02,False
8330.06,2019-01-12,56346,191,1,1,2,2019-02-11,False
5705.42,2022-06-01,45918,762,9,1,3,2022-07-01,True
177.29,2022-01-02,46369,63,2,1,2,2022-02-01,False
8799.32,2020-02-06,90890,758,1,2,3,2020-03-07,False
1938.36,2022-04-11,5074,66,7,2,3,2022-05-11,False
9450.68,2020-03-27,35991,344,4,1,2,2020-04-26,True
9216.48,2020-06-30,10502,186,8,1,3,2020-07-30,True
3872.47,2019-06-18,55930,319,7,1,1,2019-07-18,True
5040.15,2022-12-28,11015,112,2,1,2,2023-01-27,False
505.75,2018-05-01,80128,384,6,2,3,2018-05-31,False
9117.24,2022-06-16,40039,781,2,1,3,2022-07-16,False
1847.23,2023-01-31,69576,253,6,1,2,2023-03-02,True
5712.61,2018-11-15,8787,129,5,2,2,2018-12-15,True
617.8,2023-02-02,60719,718,9,2,3,2023-03-04,False
9014.34,2019-10-23,55432,799,1,1,2,2019-11-22,True
4927.14,2022-06-25,95341,31,5,1,2,2022-07-25,False
9377.88,2020-09-23,19213,585,3,1,1,2020-10-23,True
7151.19,2020-04-20,94482,14,9,2,1,2020-05-20,True
6406.79,2020-11-14,41047,16,5,1,1,2020-12-14,True
9732.29,2021-05-14,3790,782,3,1,2,2021-06-13,True
324.97,2022-08-27,90092,726,6,2,2,2022-09-26,False
8608.41,2022-04-26,58117,632,7,1,3,2022-05-26,False
2256.57,2022-11-06,22507,790,8,1,3,2022-12-06,False
8159.22,2020-04-15,17920,706,3,2,3,2020-05-15,True
5793.62,2020-02-03,96635,822,8,1,3,2020-03-04,False
9602.3,2021-05-18,8570,472,9,1,2,2021-06-17,False
3727.98,2021-11-27,88174,992,4,2,2,2021-12-27,False
5237.1,2022-12-27,45795,970,5,1,2,2023-01-26,False
547.03,2018-05-11,73839,31,2,2,2,2018-06-10,True
3857.75,2020-01-20,15461,441,3,1,2,2020-02-19,True
8646.06,2021-05-12,8312,690,3,1,3,2021-06-11,True
9826.55,2022-12-26,64112,121,1,2,2,2023-01-25,False
6493.52,2020-04-24,9661,68,1,2,2,2020-05-24,True
3465.92,2021-08-08,857,579,7,2,3,2021-09-07,True
3094.29,2021-10-08,57420,87,9,1,2,2021-11-07,False
638.23,2019-07-13,40012,296,6,1,2,2019-08-12,False
3504.14,2023-01-08,21178,273,3,2,3,2023-02-07,False
837.4,2018-04-30,85575,576,5,1,2,2018-05-30,False
6439.25,2020-11-22,22154,735,9,2,3,2020-12-22,False
1305.04,2019-04-25,66030,316,4,2,3,2019-05-25,False
3484.81,2022-07-01,11469,142,3,1,1,2022-07-31,True
6566.15,2018-04-09,65982,450,1,1,1,2018-05-09,False
186.26,2019-09-16,37238,428,8,1,1,2019-10-16,True
4564.66,2022-05-07,72376,610,4,1,2,2022-06-06,True
3370.7,2022-11-10,83143,147,9,1,3,2022-12-10,False
1687.38,2020-09-18,20283,471,4,2,2,2020-10-18,True
7838.59,2021-07-05,12388,392,4,1,3,2021-08-04,False
414.82,2019-05-22,29870,106,3,2,2,2019-06-21,False
4878.76,2019-10-16,78789,533,1,2,1,2019-11-15,True
9757.66,2018-11-17,69418,489,7,2,3,2018-12-17,False
7100.46,2022-01-12,10900,217,6,1,3,2022-02-11,False
4608.82,2018-08-09,22740,620,6,2,1,2018-09-08,True
4118.89,2020-04-21,1415,355,2,1,3,2020-05-21,True
7648.18,2021-08-28,30953,605,9,2,2,2021-09-27,False
8859.37,2021-11-30,56835,547,2,1,3,2021-12-30,False
1477.4,2018-05-01,38936,980,2,2,2,2018-05-31,False
1248.17,2018-11-08,32201,740,5,1,1,2018-12-08,False
4441.23,2020-09-14,68845,31,7,2,2,2020-10-14,True
9863.17,2021-06-26,45692,92,2,2,3,2021-07-26,False
5389.65,2021-04-04,72020,563,4,2,3,2021-05-04,True
2955.53,2021-06-26,80648,785,2,1,3,2021-07-26,False
8185.88,2022-09-08,20428,968,3,2,2,2022-10-08,True
561.04,2020-04-18,11896,303,5,1,3,2020-05-18,True
5844.71,2022-02-05,4625,573,7,1,2,2022-03-07,False
1498.43,2022-10-17,29506,832,2,2,3,2022-11-16,False
9671.71,2022-09-16,12561,605,3,2,2,2022-10-16,False
3229.32,2020-04-26,38943,105,4,2,2,2020-05-26,False
2854.83,2020-07-07,69606,409,5,2,3,2020-08-06,True
3593.9,2019-02-19,574,435,5,1,1,2019-03-21,False
1310.1,2020-08-05,84866,673,5,2,2,2020-09-04,True
8754.63,2018-12-12,51744,415,8,1,2,2019-01-11,True
5147.84,2019-04-02,74337,219,8,1,3,2019-05-02,False
4727.24,2022-08-16,86885,725,7,1,1,2022-09-15,False
2607.05,2021-04-27,36239,433,1,1,1,2021-05-27,False
6217.19,2019-03-09,50283,308,8,1,1,2019-04-08,True
6106.19,2021-11-14,7749,178,8,1,2,2021-12-14,True
2980.04,2022-02-02,45120,433,3,2,1,2022-03-04,False
9166.25,2019-05-25,99912,885,9,1,3,2019-06-24,False
1969.11,2019-09-17,73382,216,6,2,1,2019-10-17,True
3708.36,2019-03-21,60894,541,9,1,2,2019-04-20,True
3534.84,2019-05-24,76179,836,5,2,3,2019-06-23,True
3042.67,2019-06-25,79844,636,4,1,1,2019-07-25,False
9053.96,2019-11-01,86324,445,1,1,2,2019-12-01,True
956.54,2021-10-12,98518,40,7,2,3,2021-11-11,False
1457.57,2018-05-19,76930,420,9,2,3,2018-06-18,True
2543.86,2019-01-23,17962,61,9,1,3,2019-02-22,False
4958.6,2021-07-08,64846,742,4,1,2,2021-08-07,True
8211.95,2019-04-02,28287,133,6,1,1,2019-05-02,False
7272.61,2021-11-26,16731,138,4,2,2,2021-12-26,True
4349.48,2022-10-30,67703,923,3,2,1,2022-11-29,True
6146.64,2020-06-04,81582,912,1,2,2,2020-07-04,False
3891.03,2019-05-31,2743,512,7,2,2,2019-06-30,False
2369.38,2018-05-14,91840,112,1,2,2,2018-06-13,True
8178.43,2021-12-13,51277,433,9,2,3,2022-01-12,True
4542.78,2023-03-24,10818,174,4,1,1,2023-04-23,False
9626.24,2019-10-24,13414,621,6,1,3,2019-11-23,True
2624.3,2020-08-09,4646,245,5,1,3,2020-09-08,False
6701.91,2020-09-23,24831,157,2,1,2,2020-10-23,True
4953.81,2018-04-19,51478,252,3,1,3,2018-05-19,True
7509.07,2022-12-30,60477,935,2,2,3,2023-01-29,True
6865.09,2020-03-07,9888,584,7,1,3,2020-04-06,True
9656.73,2022-06-05,77007,621,6,2,1,2022-07-05,False
8210.92,2022-06-09,80596,515,3,1,1,2022-07-09,False
4420.24,2020-10-15,72762,255,5,1,1,2020-11-14,False
4260.05,2019-03-24,97107,209,6,1,1,2019-04-23,True
9470.48,2018-05-01,53570,362,3,2,3,2018-05-31,True
4891.19,2020-09-23,15627,796,3,2,3,2020-10-23,True
8155.97,2019-03-08,98423,394,9,1,1,2019-04-07,False
1226.22,2022-02-20,38862,970,4,1,1,2022-03-22,False
8448.75,2020-03-09,24548,137,3,1,2,2020-04-08,True
9338.67,2019-05-04,78204,395,9,1,1,2019-06-03,False
1869.32,2018-04-03,44525,327,5,2,3,2018-05-03,True
5128.78,2018-11-12,929,397,6,1,1,2018-12-12,False
8386.29,2020-07-17,30573,631,9,1,1,2020-08-16,True
2466.81,2018-05-03,2175,893,8,1,2,2018-06-02,False
3884.49,2021-09-27,63408,977,3,2,2,2021-10-27,False
777.93,2020-06-14,15467,358,9,2,1,2020-07-14,False
