amount,date,subscription_id,user_id,service_id,billing_cycle_id,status_id,next_payment_date,auto_renew,payment_id,payment_date,payment_method_id,status
6795.31,2020-04-18,27153,137,5,2,2,2020-05-18,True,27153,2020-04-18,2,Completed
7835.62,2020-11-12,62335,804,7,1,1,2020-12-12,False,62335,2020-11-12,2,Pending
6651.66,2023-01-06,82176,42,2,1,3,2023-02-05,True,82176,2023-01-06,1,Completed
8009.2,2022-06-09,92364,788,4,2,2,2022-07-09,False,92364,2022-06-09,1,Failed
6791.32,2022-02-28,33674,643,7,2,1,2022-03-30,True,33674,2022-02-28,3,Completed
2671.52,2020-09-24,48540,35,5,2,2,2020-10-24,False,48540,2020-09-24,1,Pending
9696.49,2019-06-06,53705,409,2,2,3,2019-07-06,False,53705,2019-06-06,1,Completed
1437.77,2021-09-16,12033,215,9,1,2,2021-10-16,True,12033,2021-09-16,3,Completed
640.3,2022-05-16,96386,795,3,2,3,2022-06-15,True,96386,2022-05-16,2,Completed
2911.16,2018-08-24,58333,773,5,1,2,2018-09-23,True,58333,2018-08-24,3,Completed
7863.56,2021-04-03,16727,181,5,1,1,2021-05-03,False,16727,2021-04-03,4,Pending
7334.53,2021-01-20,8815,530,2,2,2,2021-02-19,False,8815,2021-01-20,4,Pending
9556.81,2023-01-09,28954,622,7,1,3,2023-02-08,False,28954,2023-01-09,4,Failed
7339.03,2021-05-06,45326,758,5,2,1,2021-06-05,False,45326,2021-05-06,3,Completed
2474.78,2020-08-13,35487,685,1,1,3,2020-09-12,True,35487,2020-08-13,3,Failed
3098.36,2021-07-24,21011,894,3,2,1,2021-08-23,True,21011,2021-07-24,3,Pending
7957.02,2020-01-09,49830,428,3,1,1,2020-02-08,True,49830,2020-01-09,3,Completed
9574.35,2021-11-07,10499,513,1,1,1,2021-12-07,True,10499,2021-11-07,4,Pending
2598.42,2020-04-06,18470,767,8,1,1,2020-05-06,True,18470,2020-04-06,4,Completed
6113.07,2019-06-05,22825,565,7,2,2,2019-07-05,True,22825,2019-06-05,4,Completed
4236.8,2020-06-10,39576,560,7,2,2,2020-07-10,True,39576,2020-06-10,1,Failed
6404.61,2022-12-27,48272,649,4,1,1,2023-01-26,False,48272,2022-12-27,1,Completed
7055.4,2019-05-28,74896,758,6,1,2,2019-06-27,True,74896,2019-05-28,1,Completed
9642.38,2019-06-27,65160,226,4,1,3,2019-07-27,False,65160,2019-06-27,4,Pending
1339.04,2021-02-02,25101,902,6,2,1,2021-03-04,False,25101,2021-02-02,3,Completed
7233.31,2022-07-12,76159,971,5,1,2,2022-08-11,False,76159,2022-07-12,3,Failed
6688.11,2020-05-30,80432,55,8,2,1,2020-06-29,True,80432,2020-05-30,4,Failed
2646.07,2019-12-20,12888,658,8,1,2,2020-01-19,False,12888,2019-12-20,3,Completed
1618.89,2020-06-02,75184,518,2,1,2,2020-07-02,False,75184,2020-06-02,4,Failed
8767.74,2018-08-13,84970,553,4,2,1,2018-09-12,False,84970,2018-08-13,1,Completed
3822.82,2018-04-03,22731,614,1,2,2,2018-05-03,True,22731,2018-04-03,1,Failed
4172.76,2021-09-17,89232,964,6,1,3,2021-10-17,False,89232,2021-09-17,2,Failed
1935.57,2021-01-27,12395,538,3,1,2,2021-02-26,False,12395,2021-01-27,3,Pending
1620.75,2020-11-27,71900,524,6,1,3,2020-12-27,False,71900,2020-11-27,3,Pending
2983.24,2019-04-29,61976,931,4,2,1,2019-05-29,False,61976,2019-04-29,1,Failed
328.14,2020-07-06,46803,15,4,1,3,2020-08-05,False,46803,2020-07-06,3,Pending
7430.81,2022-04-27,30855,987,2,1,1,2022-05-27,False,30855,2022-04-27,4,Pending
1949.58,2019-12-02,24782,617,5,2,1,2020-01-01,False,24782,2019-12-02,2,Pending
4013.94,2020-02-18,16876,918,4,2,3,2020-03-19,False,16876,2020-02-18,3,Failed
6105.98,2020-10-19,82062,816,5,1,2,2020-11-18,True,82062,2020-10-19,4,Failed
5492.59,2018-06-19,51740,852,8,1,1,2018-07-19,True,51740,2018-06-19,3,Pending
7862.42,2020-12-23,52627,653,2,2,2,2021-01-22,False,52627,2020-12-23,4,Failed
6508.52,2022-10-05,36087,128,2,1,3,2022-11-04,False,36087,2022-10-05,3,Completed
1502.77,2021-05-14,35044,272,5,2,1,2021-06-13,True,35044,2021-05-14,1,Failed
5032.33,2019-06-19,43968,15,3,1,2,2019-07-19,False,43968,2019-06-19,2,Pending
4556.36,2019-10-11,58604,388,3,2,2,2019-11-10,False,58604,2019-10-11,4,Pending
2123.37,2018-08-11,15953,287,8,1,2,2018-09-10,False,15953,2018-08-11,2,Failed
4053.09,2022-02-18,38365,486,1,2,3,2022-03-20,True,38365,2022-02-18,1,Completed
8993.03,2022-10-15,250,212,5,2,1,2022-11-14,True,250,2022-10-15,1,Failed
8380.21,2021-02-26,62102,802,8,2,2,2021-03-28,False,62102,2021-02-26,4,Pending
3943.2,2019-04-15,68326,842,2,1,2,2019-05-15,True,68326,2019-04-15,3,Failed
8099.29,2020-03-22,16484,490,2,1,2,2020-04-21,False,16484,2020-03-22,4,Completed
2626.07,2018-07-18,15854,340,1,1,2,2018-08-17,False,15854,2018-07-18,4,Pending
8652.15,2019-06-11,75739,486,9,1,2,2019-07-11,True,75739,2019-06-11,2,Pending
1974.54,2020-05-09,6731,731,3,2,2,2020-06-08,False,6731,2020-05-09,3,Completed
4223.04,2018-09-14,58160,854,2,2,2,2018-10-14,False,58160,2018-09-14,1,Pending
2952.91,2022-08-21,59831,259,5,2,2,2022-09-20,True,59831,2022-08-21,2,Failed
9878.93,2021-11-23,79750,495,5,1,2,2021-12-23,True,79750,2021-11-23,3,Failed
4029.35,2021-08-16,58638,615,4,2,1,2021-09-15,False,58638,2021-08-16,2,Pending
6192.9,2022-02-10,42261,987,2,2,2,2022-03-12,False,42261,2022-02-10,3,Pending
3937.19,2018-07-20,6056,69,8,2,2,2018-08-19,False,6056,2018-07-20,4,Failed
362.64,2022-05-06,28838,633,9,1,3,2022-06-05,False,28838,2022-05-06,4,Pending
9175.31,2021-07-09,7875,64,5,1,2,2021-08-08,True,7875,2021-07-09,3,Completed
7134.46,2023-01-28,48764,771,7,2,1,2023-02-27,True,48764,2023-01-28,4,Completed
3760.39,2019-04-25,49687,98,5,2,1,2019-05-25,True,49687,2019-04-25,2,Pending
2000.25,2023-01-12,16676,255,8,1,1,2023-02-11,True,16676,2023-01-12,1,Completed
3459.15,2018-04-12,97276,482,1,1,2,2018-05-12,False,97276,2018-04-12,2,Pending
1439.45,2021-05-15,31907,97,5,2,1,2021-06-14,True,31907,2021-05-15,4,Completed
7217.02,2022-07-10,36868,94,3,1,1,2022-08-09,False,36868,2022-07-10,3,Failed
1156.69,2022-05-02,8045,276,1,2,2,2022-06-01,False,8045,2022-05-02,1,Failed
886.96,2021-01-21,32959,257,2,2,3,2021-02-20,True,32959,2021-01-21,3,Completed
1406.54,2018-12-25,80801,856,5,1,1,2019-01-24,True,80801,2018-12-25,1,Completed
4129.97,2022-01-02,87086,346,7,1,1,2022-02-01,False,87086,2022-01-02,3,Failed
4036.59,2019-12-24,87409,84,5,2,1,2020-01-23,False,87409,2019-12-24,2,Pending
6373.53,2020-03-16,29080,667,5,2,1,2020-04-15,False,29080,2020-03-16,1,Completed
957.74,2019-11-03,2055,866,8,2,2,2019-12-03,False,2055,2019-11-03,4,Completed
8137.6,2021-01-28,7933,145,6,2,2,2021-02-27,False,7933,2021-01-28,4,Completed
1871.52,2019-04-27,31613,919,9,1,2,2019-05-27,True,31613,2019-04-27,1,Pending
1196.87,2021-02-17,16514,826,1,2,1,2021-03-19,True,16514,2021-02-17,4,Pending
5870.35,2020-10-28,92277,289,4,1,1,2020-11-27,False,92277,2020-10-28,3,Failed
8474.04,2021-03-11,83166,554,5,2,1,2021-04-10,False,83166,2021-03-11,1,Failed
7481.89,2018-12-09,58314,779,4,1,1,2019-01-08,False,58314,2018-12-09,2,Pending
1855.16,2021-10-06,83253,939,3,2,1,2021-11-05,False,83253,2021-10-06,4,Failed
5186.29,2020-05-14,58411,643,2,2,1,2020-06-13,False,58411,2020-05-14,2,Pending
9397.31,2022-03-03,19437,941,3,2,2,2022-04-02,False,19437,2022-03-03,1,Failed
9688.64,2019-07-21,59040,229,4,1,3,2019-08-20,False,59040,2019-07-21,2,Pending
8753.58,2021-04-15,63435,87,1,2,2,2021-05-15,False,63435,2021-04-15,4,Completed
51.32,2022-03-28,36155,218,3,1,3,2022-04-27,True,36155,2022-03-28,1,Failed
9728.34,2022-12-24,18727,601,3,1,1,2023-01-23,False,18727,2022-12-24,1,Failed
6553.04,2021-01-22,76097,623,9,1,1,2021-02-21,True,76097,2021-01-22,4,Completed
8977.34,2018-08-29,32249,354,1,1,1,2018-09-28,False,32249,2018-08-29,4,Completed
7632.39,2018-12-26,82948,636,1,2,1,2019-01-25,True,82948,2018-12-26,2,Failed
7291.45,2022-07-16,75264,326,9,2,3,2022-08-15,True,75264,2022-07-16,2,Pending
2551.71,2020-04-08,83877,485,1,2,1,2020-05-08,True,83877,2020-04-08,1,Completed
5323.7,2021-10-16,59196,246,9,1,3,2021-11-15,False,59196,2021-10-16,3,Failed
8419.18,2021-11-18,34738,249,7,1,2,2021-12-18,True,34738,2021-11-18,4,Pending
3889.0,2020-07-09,2306,300,4,1,3,2020-08-08,True,2306,2020-07-09,4,Pending
3499.21,2019-03-27,42879,226,8,2,1,2019-04-26,False,42879,2019-03-27,3,Failed
2334.8,2020-03-24,83616,591,3,1,2,2020-04-23,True,83616,2020-03-24,2,Failed
6112.97,2018-09-13,34014,851,8,1,1,2018-10-13,True,34014,2018-09-13,1,Pending
2290.95,2018-12-25,25214,479,7,1,2,2019-01-24,True,25214,2018-12-25,1,Completed
5655.13,2019-03-15,39615,861,2,2,1,2019-04-14,False,39615,2019-03-15,3,Failed
2481.69,2022-08-02,56073,918,6,1,2,2022-09-01,False,56073,2022-08-02,2,Pending
4587.61,2020-12-09,61655,424,3,2,2,2021-01-08,True,61655,2020-12-09,2,Failed
1145.21,2022-12-12,23824,28,2,2,2,2023-01-11,True,23824,2022-12-12,2,Pending
673.3,2018-09-11,356,217,3,2,1,2018-10-11,True,356,2018-09-11,3,Pending
9529.38,2020-05-09,80414,425,9,1,2,2020-06-08,True,80414,2020-05-09,1,Pending
7503.19,2020-04-08,14149,909,7,2,3,2020-05-08,True,14149,2020-04-08,1,Failed
8353.99,2019-04-10,82752,555,7,1,1,2019-05-10,False,82752,2019-04-10,1,Completed
3241.38,2019-09-07,27496,209,5,1,2,2019-10-07,False,27496,2019-09-07,2,Completed
332.56,2021-02-25,58402,801,3,1,1,2021-03-27,False,58402,2021-02-25,1,Failed
4273.92,2018-09-06,65847,297,6,1,1,2018-10-06,False,65847,2018-09-06,4,Failed
2758.0,2021-08-26,53291,405,2,2,3,2021-09-25,True,53291,2021-08-26,1,Failed
9410.87,2021-02-03,77847,584,1,2,1,2021-03-05,True,77847,2021-02-03,3,Pending
6628.18,2019-12-25,53774,659,6,2,3,2020-01-24,True,53774,2019-12-25,2,Pending
4850.4,2021-09-19,71232,407,3,2,2,2021-10-19,False,71232,2021-09-19,2,Completed
1408.69,2019-07-06,4329,650,7,1,1,2019-08-05,False,4329,2019-07-06,4,Completed
1439.49,2018-08-28,65814,921,4,1,2,2018-09-27,False,65814,2018-08-28,1,Failed
4238.36,2020-03-08,21929,829,6,2,2,2020-04-07,False,21929,2020-03-08,1,Failed
4111.99,2019-05-20,5181,81,6,1,3,2019-06-19,True,5181,2019-05-20,2,Completed
2951.69,2021-01-13,95220,439,7,1,2,2021-02-12,False,95220,2021-01-13,1,Completed
3924.07,2021-03-09,75490,238,3,2,3,2021-04-08,True,75490,2021-03-09,3,Completed
7871.34,2019-03-21,14832,321,6,1,3,2019-04-20,False,14832,2019-03-21,4,Completed
1288.75,2021-07-09,69186,111,7,1,1,2021-08-08,False,69186,2021-07-09,2,Completed
9208.18,2020-06-29,27562,233,9,1,3,2020-07-29,False,27562,2020-06-29,2,Completed
1168.79,2020-08-18,24262,20,8,1,2,2020-09-17,False,24262,2020-08-18,4,Failed
954.03,2021-07-20,1387,404,5,2,2,2021-08-19,True,1387,2021-07-20,1,Pending
4589.43,2021-11-13,26065,216,4,2,3,2021-12-13,False,26065,2021-11-13,4,Failed
8391.2,2023-01-13,52625,279,5,1,1,2023-02-12,False,52625,2023-01-13,2,Failed
9378.25,2022-05-10,26776,909,4,2,1,2022-06-09,True,26776,2022-05-10,4,Failed
8908.61,2022-09-27,86359,916,4,2,1,2022-10-27,False,86359,2022-09-27,1,Pending
1052.42,2019-01-15,43171,381,1,1,1,2019-02-14,False,43171,2019-01-15,2,Completed
4123.72,2019-07-14,54602,525,7,1,1,2019-08-13,False,54602,2019-07-14,3,Completed
5232.11,2019-12-22,83381,321,2,2,3,2020-01-21,True,83381,2019-12-22,4,Failed
763.53,2019-10-18,66686,93,7,1,3,2019-11-17,False,66686,2019-10-18,3,Failed
1996.25,2020-04-04,71361,590,3,2,2,2020-05-04,True,71361,2020-04-04,4,Failed
1426.98,2019-04-03,75930,681,1,1,2,2019-05-03,True,75930,2019-04-03,1,Failed
6568.27,2020-08-21,41941,877,4,2,1,2020-09-20,False,41941,2020-08-21,2,Completed
4655.51,2022-05-16,47147,440,4,2,1,2022-06-15,False,47147,2022-05-16,2,Pending
3053.18,2018-04-24,91095,678,4,2,2,2018-05-24,False,91095,2018-04-24,1,Failed
3488.49,2018-11-15,30811,347,3,2,2,2018-12-15,True,30811,2018-11-15,4,Pending
1486.67,2022-11-19,5847,265,4,2,2,2022-12-19,True,5847,2022-11-19,1,Failed
3401.05,2018-05-03,96884,127,3,2,1,2018-06-02,False,96884,2018-05-03,3,Completed
8345.88,2021-04-20,25250,553,7,1,1,2021-05-20,False,25250,2021-04-20,3,Completed
1645.74,2018-06-13,16623,988,3,1,3,2018-07-13,False,16623,2018-06-13,1,Pending
2709.21,2020-12-11,71169,568,6,2,3,2021-01-10,False,71169,2020-12-11,1,Failed
6742.56,2020-06-07,94168,151,6,1,2,2020-07-07,True,94168,2020-06-07,2,Pending
3381.15,2021-12-17,67442,531,2,1,2,2022-01-16,False,67442,2021-12-17,4,Completed
3682.81,2021-12-03,70733,540,6,1,1,2022-01-02,True,70733,2021-12-03,1,Completed
8440.62,2020-08-06,48194,340,4,2,2,2020-09-05,False,48194,2020-08-06,1,Failed
1000.13,2019-06-15,56181,494,8,2,1,2019-07-15,False,56181,2019-06-15,4,Pending
7435.15,2022-10-20,68024,512,7,1,2,2022-11-19,True,68024,2022-10-20,4,Failed
3534.02,2019-12-15,56281,784,9,1,3,2020-01-14,False,56281,2019-12-15,3,Pending
4369.5,2020-02-19,97390,127,3,2,3,2020-03-20,False,97390,2020-02-19,3,Completed
2492.64,2022-06-03,71450,49,2,2,2,2022-07-03,False,71450,2022-06-03,3,Pending
4517.82,2020-09-02,12328,910,2,1,1,2020-10-02,True,12328,2020-09-02,2,Failed
1682.82,2020-11-02,4671,162,4,2,2,2020-12-02,False,4671,2020-11-02,4,Failed
7028.31,2020-01-22,74362,711,5,2,2,2020-02-21,False,74362,2020-01-22,3,Pending
7952.81,2018-09-03,92852,81,1,2,2,2018-10-03,False,92852,2018-09-03,4,Completed
9420.82,2020-01-08,27805,418,7,2,2,2020-02-07,True,27805,2020-01-08,1,Failed
1661.34,2019-09-19,13863,172,1,2,1,2019-10-19,True,13863,2019-09-19,4,Failed
1917.61,2022-06-03,68890,338,6,2,3,2022-07-03,False,68890,2022-06-03,4,Failed
3273.07,2021-05-26,80540,776,7,2,2,2021-06-25,False,80540,2021-05-26,2,Pending
7436.33,2023-01-18,41080,371,6,2,1,2023-02-17,True,41080,2023-01-18,3,Pending
8816.54,2020-10-21,16166,176,7,2,2,2020-11-20,False,16166,2020-10-21,3,Pending
6607.5,2019-09-21,97304,227,5,2,3,2019-10-21,True,97304,2019-09-21,2,Failed
6797.22,2021-07-08,75797,986,5,1,2,2021-08-07,True,75797,2021-07-08,2,Completed
8224.86,2019-10-29,75803,285,4,2,3,2019-11-28,True,75803,2019-10-29,2,Failed
6803.91,2023-02-03,73709,269,7,1,1,2023-03-05,True,73709,2023-02-03,2,Completed
4010.5,2019-10-02,17383,945,4,1,1,2019-11-01,True,17383,2019-10-02,2,Failed
8769.18,2021-07-29,47903,546,8,2,3,2021-08-28,True,47903,2021-07-29,2,Pending
5046.11,2022-03-24,46280,283,2,1,3,2022-04-23,True,46280,2022-03-24,2,Pending
8403.85,2018-08-28,46568,218,5,1,3,2018-09-27,True,46568,2018-08-28,4,Pending
1381.56,2020-12-16,38583,136,4,1,2,2021-01-15,True,38583,2020-12-16,4,Completed
9003.96,2023-02-03,94386,329,5,2,3,2023-03-05,True,94386,2023-02-03,3,Failed
278.72,2021-07-17,25828,35,5,1,2,2021-08-16,False,25828,2021-07-17,2,Completed
8414.11,2022-10-17,57304,507,7,2,1,2022-11-16,True,57304,2022-10-17,4,Completed
1058.99,2021-03-21,654,480,5,2,1,2021-04-20,True,654,2021-03-21,1,Failed
9811.03,2019-03-02,6581,906,4,1,1,2019-04-01,True,6581,2019-03-02,2,Completed
3887.35,2021-02-01,68726,286,7,1,1,2021-03-03,True,68726,2021-02-01,3,Failed
8133.02,2020-10-12,54235,147,7,1,3,2020-11-11,False,54235,2020-10-12,4,Failed
9836.34,2020-04-29,47784,189,1,1,2,2020-05-29,False,47784,2020-04-29,3,Pending
9533.97,2018-12-25,32861,248,8,1,2,2019-01-24,False,32861,2018-12-25,2,Completed
4294.95,2020-04-29,89599,589,3,2,1,2020-05-29,True,89599,2020-04-29,2,Failed
1165.95,2022-09-05,94611,557,3,2,1,2022-10-05,False,94611,2022-09-05,1,Completed
2132.37,2020-01-15,69669,430,6,1,1,2020-02-14,True,69669,2020-01-15,2,Pending
89.09,2023-01-31,56125,102,4,2,1,2023-03-02,False,56125,2023-01-31,4,Pending
2687.37,2020-10-21,82070,563,8,1,1,2020-11-20,False,82070,2020-10-21,4,Completed
4820.77,2018-06-11,1448,190,4,2,3,2018-07-11,False,1448,2018-06-11,4,Failed
3637.0,2019-03-05,32986,432,6,1,2,2019-04-04,True,32986,2019-03-05,1,Pending
3986.58,2018-06-17,69823,237,2,1,1,2018-07-17,True,69823,2018-06-17,4,Failed
5898.72,2020-12-24,27538,354,3,1,1,2021-01-23,True,27538,2020-12-24,3,Completed
6821.9,2019-06-12,54585,246,1,2,3,2019-07-12,True,54585,2019-06-12,2,Pending
6759.7,2020-01-06,53616,753,7,1,3,2020-02-05,False,53616,2020-01-06,4,Failed
8562.28,2022-01-14,47648,573,8,2,2,2022-02-13,False,47648,2022-01-14,1,Failed
2563.11,2020-11-18,8404,490,4,2,2,2020-12-18,True,8404,2020-11-18,4,Pending
5245.47,2022-02-22,70503,223,5,1,3,2022-03-24,False,70503,2022-02-22,3,Completed
8205.87,2023-01-27,88630,859,4,2,3,2023-02-26,False,88630,2023-01-27,1,Pending
3565.42,2020-04-27,17651,620,1,1,3,2020-05-27,False,17651,2020-04-27,2,Pending
8213.54,2019-11-10,73846,907,8,1,1,2019-12-10,False,73846,2019-11-10,2,Failed
375.17,2022-06-30,2531,226,9,1,1,2022-07-30,False,2531,2022-06-30,3,Completed
4214.42,2018-04-04,98136,258,9,1,3,2018-05-04,False,98136,2018-04-04,1,Failed
9180.08,2021-11-20,16107,617,5,2,3,2021-12-20,False,16107,2021-11-20,3,Failed
2231.32,2022-03-20,21816,114,4,1,1,2022-04-19,True,21816,2022-03-20,2,Failed
2587.67,2022-08-08,81861,387,4,1,1,2022-09-07,True,81861,2022-08-08,4,Failed
475.91,2019-12-24,43103,713,3,2,2,2020-01-23,True,43103,2019-12-24,4,Completed
4337.14,2022-08-20,98770,301,6,2,2,2022-09-19,True,98770,2022-08-20,2,Completed
1208.88,2019-05-25,28920,659,1,2,2,2019-06-24,False,28920,2019-05-25,4,Completed
8987.52,2021-10-31,38965,201,5,2,2,2021-11-30,True,38965,2021-10-31,4,Completed
6448.65,2019-06-01,57920,998,8,2,3,2019-07-01,False,57920,2019-06-01,4,Pending
4287.16,2019-03-10,49316,933,9,2,3,2019-04-09,True,49316,2019-03-10,2,Completed
7987.25,2019-01-17,77696,725,1,1,1,2019-02-16,False,77696,2019-01-17,3,Pending
3020.9,2020-11-26,71419,389,3,1,2,2020-12-26,False,71419,2020-11-26,3,Failed
3270.49,2019-03-08,36009,595,9,1,1,2019-04-07,False,36009,2019-03-08,3,Failed
9765.44,2020-04-28,89777,38,5,2,1,2020-05-28,False,89777,2020-04-28,1,Completed
9853.07,2021-04-30,91487,555,4,2,2,2021-05-30,False,91487,2021-04-30,3,Completed
4011.12,2019-05-28,59280,316,3,1,1,2019-06-27,False,59280,2019-05-28,1,Completed
1004.03,2018-05-01,5343,616,4,2,3,2018-05-31,True,5343,2018-05-01,3,Completed
4886.77,2019-08-07,79557,526,3,2,1,2019-09-06,False,79557,2019-08-07,2,Failed
5769.45,2023-03-08,20728,793,9,2,2,2023-04-07,False,20728,2023-03-08,3,Pending
4035.91,2021-04-07,14596,342,8,2,3,2021-05-07,False,14596,2021-04-07,1,Completed
3996.89,2020-09-12,12559,326,9,2,2,2020-10-12,False,12559,2020-09-12,1,Failed
5895.79,2021-02-03,86201,355,4,1,3,2021-03-05,True,86201,2021-02-03,4,Pending
1579.88,2022-04-23,85480,431,1,1,3,2022-05-23,False,85480,2022-04-23,3,Failed
5120.84,2019-09-16,75403,387,4,2,1,2019-10-16,False,75403,2019-09-16,4,Pending
2476.89,2018-09-12,49676,466,4,1,2,2018-10-12,False,49676,2018-09-12,1,Completed
6221.48,2022-12-21,55841,560,4,2,3,2023-01-20,False,55841,2022-12-21,2,Failed
7191.74,2020-12-31,31467,456,6,1,2,2021-01-30,True,31467,2020-12-31,3,Pending
1998.68,2021-09-24,63175,785,6,2,1,2021-10-24,False,63175,2021-09-24,3,Completed
6344.14,2022-12-19,57562,193,5,2,2,2023-01-18,False,57562,2022-12-19,3,Failed
1368.27,2020-02-15,8053,652,9,2,1,2020-03-16,False,8053,2020-02-15,4,Completed
135.95,2019-01-25,81060,536,4,2,1,2019-02-24,True,81060,2019-01-25,1,Completed
5386.12,2018-11-20,93923,1000,4,2,1,2018-12-20,False,93923,2018-11-20,2,Completed
2977.48,2019-10-25,97864,510,1,2,1,2019-11-24,False,97864,2019-10-25,3,Failed
2531.13,2018-11-16,6809,321,2,2,1,2018-12-16,False,6809,2018-11-16,1,Pending
9443.72,2021-09-10,63892,689,1,2,3,2021-10-10,False,63892,2021-09-10,3,Pending
3363.13,2021-07-12,17134,663,2,1,2,2021-08-11,False,17134,2021-07-12,3,Completed
5896.24,2023-01-24,56025,718,4,1,3,2023-02-23,True,56025,2023-01-24,3,Completed
8971.98,2020-05-14,61423,946,2,2,3,2020-06-13,True,61423,2020-05-14,4,Failed
5123.06,2019-10-19,30208,619,1,1,1,2019-11-18,True,30208,2019-10-19,1,Completed
4519.15,2019-10-01,12755,55,1,2,3,2019-10-31,True,12755,2019-10-01,3,Failed
2906.95,2021-12-06,95491,906,7,2,3,2022-01-05,True,95491,2021-12-06,1,Completed
1226.41,2020-08-31,53579,611,3,1,1,2020-09-30,False,53579,2020-08-31,4,Failed
7557.96,2019-04-10,80014,315,6,2,1,2019-05-10,True,80014,2019-04-10,4,Failed
7302.29,2019-03-20,74631,702,1,2,2,2019-04-19,True,74631,2019-03-20,4,Failed
5713.14,2019-02-23,99787,248,1,1,2,2019-03-25,True,99787,2019-02-23,3,Completed
7476.18,2022-09-11,34507,411,6,2,2,2022-10-11,False,34507,2022-09-11,3,Completed
2540.47,2019-12-23,2547,56,1,1,1,2020-01-22,False,2547,2019-12-23,1,Completed
8048.18,2020-12-24,42481,792,4,1,3,2021-01-23,False,42481,2020-12-24,1,Completed
5432.32,2019-02-25,56020,476,1,2,1,2019-03-27,True,56020,2019-02-25,2,Failed
9780.6,2021-01-16,33612,146,8,1,1,2021-02-15,True,33612,2021-01-16,1,Failed
2473.13,2021-10-26,6441,256,6,2,2,2021-11-25,False,6441,2021-10-26,3,Pending
4029.64,2019-08-18,34794,892,5,2,2,2019-09-17,True,34794,2019-08-18,4,Completed
3787.67,2019-04-02,31872,137,7,2,3,2019-05-02,True,31872,2019-04-02,3,Completed
3240.88,2021-05-24,23906,785,3,2,1,2021-06-23,True,23906,2021-05-24,3,Pending
9755.13,2020-03-27,1087,680,2,2,2,2020-04-26,False,1087,2020-03-27,2,Failed
5645.29,2022-08-20,40703,921,1,2,3,2022-09-19,True,40703,2022-08-20,4,Pending
7955.33,2020-04-06,81614,752,3,1,2,2020-05-06,True,81614,2020-04-06,4,Completed
5188.76,2018-08-07,64626,750,2,1,3,2018-09-06,True,64626,2018-08-07,3,Completed
4808.99,2021-08-22,4620,573,3,2,3,2021-09-21,True,4620,2021-08-22,1,Failed
9507.81,2022-11-16,77316,134,6,1,1,2022-12-16,True,77316,2022-11-16,2,Failed
3578.25,2022-12-09,3301,353,9,2,1,2023-01-08,False,3301,2022-12-09,4,Failed
4585.69,2021-09-04,81616,45,3,2,1,2021-10-04,False,81616,2021-09-04,2,Pending
6461.78,2019-02-04,98877,85,1,1,3,2019-03-06,False,98877,2019-02-04,4,Completed
5320.13,2021-11-13,27666,923,7,1,3,2021-12-13,False,27666,2021-11-13,4,Completed
1081.42,2019-03-03,59698,259,5,2,1,2019-04-02,False,59698,2019-03-03,4,Completed
354.92,2021-06-22,1931,859,7,1,3,2021-07-22,True,1931,2021-06-22,4,Completed
6556.09,2020-05-20,55152,653,3,2,3,2020-06-19,True,55152,2020-05-20,2,Completed
9437.54,2019-07-28,24517,878,2,1,3,2019-08-27,True,24517,2019-07-28,3,Pending
8906.21,2020-09-26,82370,251,8,2,2,2020-10-26,False,82370,2020-09-26,2,Completed
8011.49,2022-12-04,85788,655,8,1,1,2023-01-03,False,85788,2022-12-04,3,Pending
5997.44,2022-12-06,21150,994,3,2,3,2023-01-05,True,21150,2022-12-06,1,Pending
8599.61,2020-05-20,59392,125,8,2,2,2020-06-19,True,59392,2020-05-20,4,Failed
8789.38,2021-09-12,14453,309,5,1,3,2021-10-12,True,14453,2021-09-12,1,Failed
2938.12,2019-08-07,93282,520,2,1,2,2019-09-06,False,93282,2019-08-07,4,Pending
8776.31,2019-03-29,23786,409,3,2,3,2019-04-28,False,23786,2019-03-29,2,Failed
1644.28,2018-10-25,66930,244,4,1,2,2018-11-24,True,66930,2018-10-25,4,Failed
3331.18,2021-10-27,76641,295,1,1,3,2021-11-26,True,76641,2021-10-27,1,Pending
279.46,2019-04-17,77837,991,8,2,2,2019-05-17,False,77837,2019-04-17,4,Pending
7968.3,2022-01-27,38529,684,5,1,3,2022-02-26,False,38529,2022-01-27,2,Failed
654.43,2019-09-15,7722,776,6,1,3,2019-10-15,True,7722,2019-09-15,1,Failed
9477.92,2018-05-28,87715,955,7,2,3,2018-06-27,True,87715,2018-05-28,4,Pending
9758.24,2019-09-04,50900,431,5,1,1,2019-10-04,True,50900,2019-09-04,1,Failed
171.18,2018-06-21,44908,827,3,1,1,2018-07-21,True,44908,2018-06-21,3,Pending
