payment_id,subscription_id,amount,date,payment_date,payment_method_id,status
82507,82507,2710.48,2020-07-06,2020-07-06,4,Pending
36297,36297,4459.78,2021-07-18,2021-07-18,1,Pending
67925,67925,9427.3,2018-03-31,2018-03-31,1,Failed
94405,94405,7832.88,2019-03-13,2019-03-13,2,Failed
84993,84993,3953.51,2021-10-13,2021-10-13,2,Completed
62123,62123,5786.64,2019-09-10,2019-09-10,3,Failed
65744,65744,4388.16,2021-03-20,2021-03-20,1,Pending
40247,40247,8156.57,2019-01-16,2019-01-16,2,Pending
16362,16362,9106.35,2022-08-08,2022-08-08,1,Completed
55939,55939,2859.4,2022-10-26,2022-10-26,1,Completed
28675,28675,8472.01,2021-02-28,2021-02-28,3,Failed
23958,23958,4425.06,2018-08-15,2018-08-15,2,Failed
7859,7859,9947.43,2021-05-04,2021-05-04,1,Pending
94213,94213,9513.26,2020-12-03,2020-12-03,4,Completed
63352,63352,101.21,2018-12-14,2018-12-14,2,Failed
50199,50199,4288.02,2020-07-01,2020-07-01,4,Failed
55239,55239,2861.47,2022-02-07,2022-02-07,2,Completed
98341,98341,5589.97,2018-08-08,2018-08-08,1,Pending
13706,13706,3795.78,2019-11-16,2019-11-16,4,Pending
13580,13580,9105.6,2022-12-14,2022-12-14,3,Pending
34571,34571,1980.42,2021-07-14,2021-07-14,4,Pending
93622,93622,6754.92,2021-03-06,2021-03-06,3,Pending
2105,2105,7769.17,2022-06-25,2022-06-25,2,Pending
74361,74361,9284.27,2018-08-03,2018-08-03,2,Failed
85889,85889,5362.56,2021-06-26,2021-06-26,3,Failed
99907,99907,2619.6,2020-06-07,2020-06-07,4,Completed
56430,56430,8172.0,2022-03-05,2022-03-05,1,Completed
86503,86503,5324.66,2022-10-31,2022-10-31,3,Failed
12470,12470,593.04,2021-08-20,2021-08-20,4,Pending
14779,14779,7444.21,2021-01-02,2021-01-02,3,Completed
27544,27544,7638.45,2019-05-12,2019-05-12,3,Pending
97977,97977,1284.7,2023-03-08,2023-03-08,1,Failed
46123,46123,5596.3,2023-03-15,2023-03-15,1,Pending
49369,49369,3059.37,2020-09-16,2020-09-16,4,Pending
1333,1333,3186.94,2020-05-24,2020-05-24,2,Pending
2361,2361,418.21,2022-02-03,2022-02-03,3,Failed
82418,82418,3544.34,2018-07-08,2018-07-08,4,Pending
45149,45149,7309.02,2022-09-11,2022-09-11,3,Failed
7842,7842,526.15,2019-12-08,2019-12-08,2,Completed
86291,86291,3122.44,2022-06-22,2022-06-22,2,Completed
36035,36035,4380.06,2022-03-21,2022-03-21,4,Failed
18146,18146,1881.66,2019-09-25,2019-09-25,3,Completed
70746,70746,6475.96,2021-06-16,2021-06-16,2,Failed
78804,78804,3195.03,2019-12-27,2019-12-27,4,Failed
94236,94236,9858.25,2018-06-06,2018-06-06,3,Pending
52491,52491,3655.29,2021-07-11,2021-07-11,4,Pending
88895,88895,1140.67,2022-08-02,2022-08-02,3,Failed
59269,59269,3259.48,2019-06-20,2019-06-20,3,Completed
19663,19663,4229.14,2018-05-28,2018-05-28,3,Failed
49826,49826,4471.09,2019-03-29,2019-03-29,4,Pending
1323,1323,9984.65,2019-03-23,2019-03-23,1,Failed
37624,37624,5518.91,2021-08-10,2021-08-10,4,Completed
20087,20087,2327.43,2021-06-23,2021-06-23,1,Completed
88366,88366,3768.07,2019-07-20,2019-07-20,2,Completed
92896,92896,5224.13,2022-04-30,2022-04-30,2,Failed
69588,69588,7517.53,2022-12-05,2022-12-05,3,Failed
26587,26587,1363.45,2019-07-30,2019-07-30,1,Pending
39879,39879,3707.2,2022-11-25,2022-11-25,2,Completed
75299,75299,4876.06,2022-05-17,2022-05-17,2,Failed
53979,53979,1818.68,2022-06-23,2022-06-23,4,Pending
49674,49674,9961.33,2020-12-13,2020-12-13,4,Failed
75962,75962,3730.56,2020-06-26,2020-06-26,2,Failed
25356,25356,4945.4,2018-08-23,2018-08-23,3,Pending
27734,27734,4263.77,2018-06-08,2018-06-08,3,Completed
18006,18006,7961.11,2022-08-27,2022-08-27,4,Pending
22673,22673,3799.94,2020-03-20,2020-03-20,3,Completed
50381,50381,3113.74,2018-05-31,2018-05-31,1,Failed
59039,59039,1543.91,2023-03-16,2023-03-16,1,Completed
43445,43445,4963.19,2022-01-28,2022-01-28,4,Pending
2281,2281,8115.1,2020-05-25,2020-05-25,4,Failed
77965,77965,9234.1,2020-03-22,2020-03-22,4,Completed
96126,96126,7101.2,2018-04-20,2018-04-20,4,Pending
77648,77648,1717.67,2020-07-31,2020-07-31,3,Completed
31432,31432,2.98,2019-10-24,2019-10-24,2,Completed
31923,31923,8478.05,2018-09-02,2018-09-02,3,Pending
15809,15809,4447.06,2020-03-30,2020-03-30,1,Pending
85542,85542,2817.16,2019-05-07,2019-05-07,1,Completed
15496,15496,3945.55,2021-06-10,2021-06-10,2,Pending
77432,77432,5461.56,2021-02-20,2021-02-20,2,Pending
57937,57937,7251.1,2022-04-11,2022-04-11,1,Failed
18950,18950,3515.09,2019-11-29,2019-11-29,2,Failed
22584,22584,7374.83,2021-01-27,2021-01-27,4,Pending
6749,6749,362.18,2022-06-21,2022-06-21,4,Completed
80574,80574,9285.76,2021-08-28,2021-08-28,4,Completed
53071,53071,1959.05,2021-08-21,2021-08-21,1,Completed
1403,1403,6739.39,2018-09-11,2018-09-11,2,Failed
37782,37782,3330.68,2020-02-27,2020-02-27,3,Failed
64680,64680,3820.67,2020-06-25,2020-06-25,3,Failed
79961,79961,3105.66,2021-11-19,2021-11-19,2,Failed
23788,23788,4572.54,2019-07-29,2019-07-29,3,Completed
30419,30419,8930.58,2018-11-08,2018-11-08,4,Failed
59035,59035,1652.61,2021-05-12,2021-05-12,3,Pending
20331,20331,1932.89,2021-03-03,2021-03-03,3,Failed
95653,95653,3806.66,2020-11-17,2020-11-17,4,Completed
884,884,5029.99,2018-05-05,2018-05-05,2,Failed
41516,41516,8608.25,2020-06-06,2020-06-06,4,Pending
14039,14039,4012.78,2020-09-15,2020-09-15,4,Pending
44970,44970,1212.35,2021-02-23,2021-02-23,2,Pending
32866,32866,4001.07,2021-12-04,2021-12-04,2,Pending
79369,79369,429.49,2020-01-24,2020-01-24,4,Failed
3254,3254,3439.47,2022-01-04,2022-01-04,3,Pending
2938,2938,2283.64,2018-08-06,2018-08-06,4,Failed
36839,36839,2069.32,2018-10-06,2018-10-06,1,Pending
25040,25040,8072.22,2021-12-24,2021-12-24,2,Completed
23395,23395,4662.73,2022-03-19,2022-03-19,1,Failed
81993,81993,6725.32,2022-01-26,2022-01-26,4,Failed
56294,56294,4562.43,2019-10-10,2019-10-10,2,Completed
1319,1319,6671.41,2018-09-02,2018-09-02,2,Failed
95285,95285,592.83,2019-01-18,2019-01-18,1,Pending
32593,32593,9777.54,2018-06-13,2018-06-13,3,Completed
86254,86254,5362.91,2020-07-22,2020-07-22,3,Failed
79995,79995,4617.19,2020-04-20,2020-04-20,3,Completed
63781,63781,6257.33,2018-09-27,2018-09-27,1,Failed
37109,37109,2278.3,2022-09-24,2022-09-24,4,Completed
1350,1350,2576.82,2018-06-24,2018-06-24,3,Completed
4791,4791,1825.34,2020-02-02,2020-02-02,1,Pending
96595,96595,9247.21,2018-08-31,2018-08-31,1,Failed
87445,87445,9841.28,2021-03-04,2021-03-04,3,Completed
87608,87608,5541.29,2021-07-01,2021-07-01,1,Pending
84334,84334,4647.17,2020-11-18,2020-11-18,3,Pending
58135,58135,3144.2,2020-10-21,2020-10-21,2,Failed
18635,18635,6987.22,2018-06-18,2018-06-18,3,Completed
3394,3394,9580.04,2019-07-18,2019-07-18,3,Failed
72229,72229,13.29,2019-10-26,2019-10-26,1,Completed
37588,37588,4940.27,2019-06-06,2019-06-06,3,Failed
11447,11447,4402.41,2019-10-29,2019-10-29,3,Failed
92169,92169,3026.65,2021-04-11,2021-04-11,4,Pending
33055,33055,9100.53,2019-03-05,2019-03-05,3,Pending
93269,93269,3962.03,2019-07-14,2019-07-14,2,Pending
59809,59809,5487.83,2023-03-06,2023-03-06,3,Pending
61578,61578,3393.89,2019-01-28,2019-01-28,3,Pending
49661,49661,4329.35,2021-08-17,2021-08-17,2,Failed
11061,11061,5452.4,2022-06-15,2022-06-15,1,Pending
1551,1551,2423.66,2020-11-14,2020-11-14,4,Pending
80751,80751,6462.11,2023-02-20,2023-02-20,1,Pending
4511,4511,2353.13,2021-03-19,2021-03-19,1,Pending
26439,26439,7931.79,2019-04-30,2019-04-30,3,Completed
86709,86709,9035.24,2020-10-04,2020-10-04,4,Failed
83004,83004,1671.18,2018-09-11,2018-09-11,2,Completed
80167,80167,1718.96,2019-04-17,2019-04-17,1,Completed
48079,48079,2887.5,2019-01-17,2019-01-17,2,Completed
16302,16302,4981.3,2020-11-10,2020-11-10,2,Completed
17495,17495,2004.26,2020-01-14,2020-01-14,2,Pending
85699,85699,4422.09,2019-12-29,2019-12-29,1,Failed
61706,61706,7868.32,2020-03-08,2020-03-08,2,Pending
49149,49149,9685.29,2019-10-21,2019-10-21,1,Completed
70173,70173,8502.62,2020-07-04,2020-07-04,2,Pending
96223,96223,1355.32,2021-02-12,2021-02-12,1,Completed
52413,52413,816.3,2018-07-03,2018-07-03,2,Completed
97494,97494,4118.1,2018-09-22,2018-09-22,3,Failed
9094,9094,9108.81,2019-12-23,2019-12-23,3,Failed
6268,6268,1484.9,2020-03-06,2020-03-06,4,Failed
81824,81824,3815.22,2019-04-19,2019-04-19,2,Pending
40204,40204,280.8,2018-12-22,2018-12-22,4,Failed
69326,69326,7745.42,2022-12-16,2022-12-16,2,Completed
57863,57863,2909.31,2018-04-20,2018-04-20,3,Pending
52992,52992,3165.38,2021-02-06,2021-02-06,1,Pending
89246,89246,353.63,2021-09-07,2021-09-07,3,Completed
26874,26874,6361.0,2020-04-03,2020-04-03,4,Failed
62597,62597,6693.61,2019-10-14,2019-10-14,4,Completed
47746,47746,5101.63,2018-09-14,2018-09-14,3,Completed
40991,40991,1673.01,2022-12-17,2022-12-17,1,Failed
13929,13929,2403.95,2022-04-10,2022-04-10,4,Failed
94954,94954,5868.84,2018-07-18,2018-07-18,3,Pending
18743,18743,2243.69,2021-12-06,2021-12-06,2,Completed
1058,1058,248.36,2022-07-27,2022-07-27,1,Failed
4338,4338,3228.78,2018-05-29,2018-05-29,2,Completed
34171,34171,6723.09,2018-04-16,2018-04-16,1,Completed
96506,96506,8076.57,2020-03-07,2020-03-07,1,Failed
2030,2030,4755.9,2018-09-07,2018-09-07,1,Failed
1431,1431,4579.41,2021-03-10,2021-03-10,3,Failed
35084,35084,8393.9,2021-02-17,2021-02-17,1,Completed
33932,33932,8812.62,2022-02-07,2022-02-07,4,Completed
55376,55376,1135.35,2021-05-03,2021-05-03,3,Failed
22825,22825,6113.07,2019-06-05,2019-06-05,4,Completed
73647,73647,1046.37,2018-08-17,2018-08-17,2,Failed
25270,25270,6968.32,2023-02-28,2023-02-28,2,Completed
64035,64035,2560.23,2019-01-22,2019-01-22,1,Failed
14806,14806,8931.24,2019-12-18,2019-12-18,3,Pending
60298,60298,9637.89,2020-05-22,2020-05-22,1,Failed
50079,50079,624.95,2020-12-09,2020-12-09,1,Failed
31592,31592,9634.87,2022-05-31,2022-05-31,1,Pending
586,586,8741.45,2023-02-23,2023-02-23,2,Completed
36905,36905,2858.5,2022-12-23,2022-12-23,4,Pending
21333,21333,1801.91,2019-03-09,2019-03-09,4,Completed
39457,39457,1364.06,2021-08-18,2021-08-18,2,Pending
12534,12534,3987.25,2019-08-26,2019-08-26,2,Failed
40816,40816,9571.23,2019-02-09,2019-02-09,4,Pending
68317,68317,3404.26,2023-02-01,2023-02-01,4,Failed
42918,42918,4715.86,2021-04-10,2021-04-10,2,Completed
5216,5216,9719.46,2022-11-28,2022-11-28,4,Pending
83013,83013,7758.3,2020-04-25,2020-04-25,4,Completed
40200,40200,9977.82,2018-10-12,2018-10-12,1,Failed
64274,64274,7156.81,2022-11-01,2022-11-01,1,Completed
88544,88544,5964.07,2019-01-05,2019-01-05,3,Pending
834,834,524.65,2019-03-03,2019-03-03,4,Failed
41273,41273,9595.91,2021-09-03,2021-09-03,2,Completed
79343,79343,6290.78,2018-11-18,2018-11-18,4,Failed
35016,35016,9351.44,2021-01-24,2021-01-24,2,Failed
66703,66703,1003.47,2021-06-09,2021-06-09,1,Failed
65644,65644,3353.02,2021-08-23,2021-08-23,1,Pending
18486,18486,6675.47,2019-11-24,2019-11-24,3,Failed
33334,33334,578.63,2019-08-19,2019-08-19,2,Pending
13552,13552,7511.48,2021-07-02,2021-07-02,2,Failed
95261,95261,9658.1,2020-09-01,2020-09-01,2,Failed
17673,17673,555.19,2022-11-29,2022-11-29,3,Completed
23146,23146,5764.1,2018-07-14,2018-07-14,2,Completed
61130,61130,701.05,2020-01-07,2020-01-07,1,Completed
69841,69841,7000.58,2021-12-07,2021-12-07,4,Failed
96987,96987,1345.94,2019-07-20,2019-07-20,3,Failed
35754,35754,9977.38,2019-08-01,2019-08-01,1,Pending
33460,33460,6233.08,2020-01-11,2020-01-11,2,Pending
14269,14269,8337.06,2018-11-01,2018-11-01,2,Completed
22187,22187,1835.3,2020-03-04,2020-03-04,1,Pending
15023,15023,3407.17,2020-03-20,2020-03-20,3,Pending
11969,11969,5423.89,2020-08-26,2020-08-26,1,Completed
28566,28566,780.98,2019-03-24,2019-03-24,2,Failed
25842,25842,4560.96,2021-01-19,2021-01-19,2,Failed
279,279,7898.44,2022-08-20,2022-08-20,1,Completed
76183,76183,5039.47,2023-01-12,2023-01-12,4,Completed
6149,6149,7960.51,2019-09-10,2019-09-10,3,Completed
61297,61297,1378.26,2022-12-09,2022-12-09,3,Completed
77960,77960,4024.48,2019-10-31,2019-10-31,4,Completed
14150,14150,5816.68,2022-01-26,2022-01-26,2,Pending
47140,47140,2849.53,2022-02-15,2022-02-15,2,Pending
29518,29518,3634.92,2020-01-24,2020-01-24,1,Pending
10050,10050,7793.91,2020-04-15,2020-04-15,2,Failed
53346,53346,2962.66,2022-08-04,2022-08-04,2,Failed
75310,75310,3865.71,2020-12-27,2020-12-27,3,Pending
20613,20613,6042.86,2019-05-27,2019-05-27,3,Pending
34287,34287,4412.56,2021-02-12,2021-02-12,3,Failed
59397,59397,7669.57,2019-03-05,2019-03-05,4,Pending
38721,38721,7861.27,2021-09-06,2021-09-06,4,Completed
31121,31121,7221.31,2019-04-13,2019-04-13,3,Completed
46500,46500,2299.11,2020-07-16,2020-07-16,3,Completed
31419,31419,897.39,2018-05-19,2018-05-19,2,Failed
1573,1573,3551.33,2021-08-01,2021-08-01,3,Failed
78057,78057,8113.53,2022-05-13,2022-05-13,2,Pending
53084,53084,7355.83,2020-06-25,2020-06-25,1,Pending
27806,27806,5102.4,2022-12-06,2022-12-06,4,Failed
96811,96811,9978.28,2021-09-01,2021-09-01,3,Failed
97650,97650,7218.18,2019-09-12,2019-09-12,3,Failed
15843,15843,8055.37,2020-06-16,2020-06-16,2,Pending
52853,52853,394.98,2023-01-11,2023-01-11,4,Pending
50138,50138,8578.28,2019-08-10,2019-08-10,2,Pending
27538,27538,5898.72,2020-12-24,2020-12-24,3,Completed
11856,11856,9806.31,2020-09-30,2020-09-30,1,Failed
41094,41094,8064.34,2018-05-26,2018-05-26,2,Failed
40942,40942,662.54,2022-06-10,2022-06-10,3,Failed
78213,78213,2085.11,2021-02-21,2021-02-21,4,Completed
70852,70852,2419.45,2022-04-10,2022-04-10,4,Pending
85907,85907,836.29,2021-11-16,2021-11-16,1,Completed
70227,70227,3539.68,2019-08-30,2019-08-30,4,Failed
17248,17248,6396.14,2019-11-24,2019-11-24,1,Pending
91331,91331,4133.05,2018-08-29,2018-08-29,4,Completed
74412,74412,3734.4,2019-09-05,2019-09-05,3,Failed
13736,13736,1559.99,2019-12-21,2019-12-21,2,Failed
75534,75534,7211.86,2020-05-29,2020-05-29,4,Pending
19779,19779,8617.7,2018-11-07,2018-11-07,4,Failed
8094,8094,2788.33,2019-11-04,2019-11-04,3,Completed
92534,92534,9104.84,2020-03-24,2020-03-24,4,Failed
82193,82193,9969.96,2021-05-17,2021-05-17,4,Pending
67484,67484,8854.03,2020-12-11,2020-12-11,3,Pending
46678,46678,3473.16,2022-02-19,2022-02-19,2,Completed
74258,74258,8275.2,2021-03-13,2021-03-13,3,Completed
54569,54569,483.93,2020-02-14,2020-02-14,1,Failed
61461,61461,5483.95,2022-09-24,2022-09-24,3,Pending
31022,31022,5989.36,2023-02-16,2023-02-16,1,Completed
2130,2130,4139.08,2018-04-05,2018-04-05,4,Completed
95185,95185,2041.44,2018-06-25,2018-06-25,3,Completed
11864,11864,8886.79,2018-10-23,2018-10-23,4,Completed
55043,55043,6451.71,2021-08-28,2021-08-28,1,Completed
14425,14425,6841.79,2022-07-13,2022-07-13,3,Completed
52151,52151,9970.27,2020-08-20,2020-08-20,4,Failed
9162,9162,9783.14,2020-03-02,2020-03-02,2,Failed
42666,42666,8597.06,2021-07-31,2021-07-31,1,Failed
7316,7316,6209.65,2019-04-01,2019-04-01,2,Failed
2181,2181,8659.58,2021-03-29,2021-03-29,4,Pending
67359,67359,7987.83,2020-09-29,2020-09-29,2,Failed
9601,9601,1537.41,2021-08-26,2021-08-26,2,Completed
35737,35737,2740.48,2020-09-02,2020-09-02,3,Failed
30465,30465,8227.45,2020-03-10,2020-03-10,3,Failed
10572,10572,2055.75,2018-04-16,2018-04-16,1,Failed
85767,85767,9356.86,2018-09-18,2018-09-18,3,Failed
6176,6176,4652.48,2022-03-06,2022-03-06,1,Completed
31197,31197,9125.81,2021-05-03,2021-05-03,1,Failed
77458,77458,8126.82,2020-08-26,2020-08-26,4,Pending
1222,1222,8088.34,2019-11-23,2019-11-23,4,Completed
74449,74449,417.03,2019-05-24,2019-05-24,1,Failed
37038,37038,1284.34,2018-09-07,2018-09-07,2,Failed
16291,16291,1557.67,2020-03-13,2020-03-13,4,Pending
25453,25453,2848.51,2021-03-03,2021-03-03,1,Completed
33563,33563,3902.1,2021-12-29,2021-12-29,3,Completed
656,656,6615.18,2018-04-01,2018-04-01,1,Failed
43384,43384,6181.0,2019-09-27,2019-09-27,4,Completed
64833,64833,8331.55,2022-12-27,2022-12-27,2,Failed
37692,37692,5868.09,2023-01-23,2023-01-23,3,Failed
50195,50195,9204.55,2018-06-17,2018-06-17,4,Failed
64798,64798,2462.08,2022-07-21,2022-07-21,3,Pending
34273,34273,3824.75,2022-04-20,2022-04-20,3,Completed
4051,4051,2412.1,2018-11-27,2018-11-27,2,Completed
87072,87072,5850.72,2020-06-17,2020-06-17,2,Failed
81773,81773,5540.9,2021-04-11,2021-04-11,3,Completed
70997,70997,9014.76,2020-10-11,2020-10-11,1,Pending
4368,4368,7359.07,2019-10-03,2019-10-03,2,Completed
56346,56346,8330.06,2019-01-12,2019-01-12,2,Failed
45918,45918,5705.42,2022-06-01,2022-06-01,1,Completed
46369,46369,177.29,2022-01-02,2022-01-02,1,Completed
90890,90890,8799.32,2020-02-06,2020-02-06,4,Completed
5074,5074,1938.36,2022-04-11,2022-04-11,1,Failed
35991,35991,9450.68,2020-03-27,2020-03-27,1,Pending
10502,10502,9216.48,2020-06-30,2020-06-30,1,Failed
55930,55930,3872.47,2019-06-18,2019-06-18,2,Completed
11015,11015,5040.15,2022-12-28,2022-12-28,3,Failed
80128,80128,505.75,2018-05-01,2018-05-01,1,Completed
40039,40039,9117.24,2022-06-16,2022-06-16,1,Pending
69576,69576,1847.23,2023-01-31,2023-01-31,2,Completed
8787,8787,5712.61,2018-11-15,2018-11-15,4,Pending
60719,60719,617.8,2023-02-02,2023-02-02,1,Completed
55432,55432,9014.34,2019-10-23,2019-10-23,2,Pending
95341,95341,4927.14,2022-06-25,2022-06-25,1,Failed
19213,19213,9377.88,2020-09-23,2020-09-23,1,Pending
94482,94482,7151.19,2020-04-20,2020-04-20,1,Failed
41047,41047,6406.79,2020-11-14,2020-11-14,1,Completed
3790,3790,9732.29,2021-05-14,2021-05-14,4,Completed
90092,90092,324.97,2022-08-27,2022-08-27,3,Completed
58117,58117,8608.41,2022-04-26,2022-04-26,3,Pending
22507,22507,2256.57,2022-11-06,2022-11-06,3,Completed
17920,17920,8159.22,2020-04-15,2020-04-15,3,Pending
96635,96635,5793.62,2020-02-03,2020-02-03,1,Completed
8570,8570,9602.3,2021-05-18,2021-05-18,1,Failed
88174,88174,3727.98,2021-11-27,2021-11-27,3,Completed
45795,45795,5237.1,2022-12-27,2022-12-27,2,Failed
73839,73839,547.03,2018-05-11,2018-05-11,2,Pending
15461,15461,3857.75,2020-01-20,2020-01-20,1,Pending
8312,8312,8646.06,2021-05-12,2021-05-12,3,Pending
64112,64112,9826.55,2022-12-26,2022-12-26,2,Failed
9661,9661,6493.52,2020-04-24,2020-04-24,1,Failed
857,857,3465.92,2021-08-08,2021-08-08,1,Pending
57420,57420,3094.29,2021-10-08,2021-10-08,2,Completed
40012,40012,638.23,2019-07-13,2019-07-13,3,Completed
21178,21178,3504.14,2023-01-08,2023-01-08,4,Completed
85575,85575,837.4,2018-04-30,2018-04-30,3,Completed
22154,22154,6439.25,2020-11-22,2020-11-22,4,Completed
66030,66030,1305.04,2019-04-25,2019-04-25,1,Pending
11469,11469,3484.81,2022-07-01,2022-07-01,4,Pending
65982,65982,6566.15,2018-04-09,2018-04-09,3,Pending
37238,37238,186.26,2019-09-16,2019-09-16,2,Failed
72376,72376,4564.66,2022-05-07,2022-05-07,2,Completed
83143,83143,3370.7,2022-11-10,2022-11-10,4,Completed
20283,20283,1687.38,2020-09-18,2020-09-18,2,Pending
12388,12388,7838.59,2021-07-05,2021-07-05,2,Pending
29870,29870,414.82,2019-05-22,2019-05-22,3,Completed
78789,78789,4878.76,2019-10-16,2019-10-16,4,Completed
69418,69418,9757.66,2018-11-17,2018-11-17,4,Failed
10900,10900,7100.46,2022-01-12,2022-01-12,3,Pending
22740,22740,4608.82,2018-08-09,2018-08-09,3,Completed
1415,1415,4118.89,2020-04-21,2020-04-21,3,Completed
30953,30953,7648.18,2021-08-28,2021-08-28,1,Pending
56835,56835,8859.37,2021-11-30,2021-11-30,1,Failed
38936,38936,1477.4,2018-05-01,2018-05-01,4,Completed
32201,32201,1248.17,2018-11-08,2018-11-08,4,Failed
68845,68845,4441.23,2020-09-14,2020-09-14,1,Failed
45692,45692,9863.17,2021-06-26,2021-06-26,4,Failed
72020,72020,5389.65,2021-04-04,2021-04-04,4,Failed
80648,80648,2955.53,2021-06-26,2021-06-26,1,Completed
20428,20428,8185.88,2022-09-08,2022-09-08,3,Failed
11896,11896,561.04,2020-04-18,2020-04-18,3,Pending
4625,4625,5844.71,2022-02-05,2022-02-05,2,Completed
29506,29506,1498.43,2022-10-17,2022-10-17,1,Completed
12561,12561,9671.71,2022-09-16,2022-09-16,4,Pending
38943,38943,3229.32,2020-04-26,2020-04-26,3,Pending
69606,69606,2854.83,2020-07-07,2020-07-07,4,Failed
574,574,3593.9,2019-02-19,2019-02-19,4,Pending
84866,84866,1310.1,2020-08-05,2020-08-05,2,Completed
51744,51744,8754.63,2018-12-12,2018-12-12,2,Completed
74337,74337,5147.84,2019-04-02,2019-04-02,3,Completed
86885,86885,4727.24,2022-08-16,2022-08-16,2,Pending
36239,36239,2607.05,2021-04-27,2021-04-27,4,Pending
50283,50283,6217.19,2019-03-09,2019-03-09,1,Failed
7749,7749,6106.19,2021-11-14,2021-11-14,4,Pending
45120,45120,2980.04,2022-02-02,2022-02-02,3,Failed
99912,99912,9166.25,2019-05-25,2019-05-25,2,Pending
73382,73382,1969.11,2019-09-17,2019-09-17,3,Failed
60894,60894,3708.36,2019-03-21,2019-03-21,4,Failed
76179,76179,3534.84,2019-05-24,2019-05-24,2,Completed
79844,79844,3042.67,2019-06-25,2019-06-25,2,Completed
86324,86324,9053.96,2019-11-01,2019-11-01,4,Failed
98518,98518,956.54,2021-10-12,2021-10-12,2,Completed
76930,76930,1457.57,2018-05-19,2018-05-19,4,Failed
17962,17962,2543.86,2019-01-23,2019-01-23,4,Pending
64846,64846,4958.6,2021-07-08,2021-07-08,2,Failed
28287,28287,8211.95,2019-04-02,2019-04-02,3,Pending
16731,16731,7272.61,2021-11-26,2021-11-26,4,Completed
67703,67703,4349.48,2022-10-30,2022-10-30,2,Failed
81582,81582,6146.64,2020-06-04,2020-06-04,1,Failed
2743,2743,3891.03,2019-05-31,2019-05-31,4,Pending
91840,91840,2369.38,2018-05-14,2018-05-14,2,Pending
51277,51277,8178.43,2021-12-13,2021-12-13,2,Pending
10818,10818,4542.78,2023-03-24,2023-03-24,4,Completed
13414,13414,9626.24,2019-10-24,2019-10-24,4,Failed
4646,4646,2624.3,2020-08-09,2020-08-09,3,Pending
24831,24831,6701.91,2020-09-23,2020-09-23,4,Pending
51478,51478,4953.81,2018-04-19,2018-04-19,3,Pending
60477,60477,7509.07,2022-12-30,2022-12-30,3,Pending
9888,9888,6865.09,2020-03-07,2020-03-07,1,Failed
77007,77007,9656.73,2022-06-05,2022-06-05,2,Completed
80596,80596,8210.92,2022-06-09,2022-06-09,3,Pending
72762,72762,4420.24,2020-10-15,2020-10-15,3,Pending
97107,97107,4260.05,2019-03-24,2019-03-24,4,Pending
53570,53570,9470.48,2018-05-01,2018-05-01,1,Pending
15627,15627,4891.19,2020-09-23,2020-09-23,4,Pending
98423,98423,8155.97,2019-03-08,2019-03-08,2,Failed
38862,38862,1226.22,2022-02-20,2022-02-20,3,Completed
24548,24548,8448.75,2020-03-09,2020-03-09,3,Pending
78204,78204,9338.67,2019-05-04,2019-05-04,1,Completed
44525,44525,1869.32,2018-04-03,2018-04-03,1,Failed
